STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,CITY
1,119,10,27,3,10,6,10716,0
1,125,10,28,18,52,7,10717,0
1,17,10,29,18,0,1,10718,0
1,125,10,29,9,20,1,10719,0
1,73,10,2,10,5,2,10720,350
1,3,10,29,11,50,1,10721,0
1,11,10,28,16,42,7,10722,0
1,59,10,31,9,45,3,10723,0
1,73,10,24,15,35,3,10724,350
1,49,10,23,18,58,2,10725,1230
1,23,10,5,14,46,5,10726,520
1,97,10,26,18,45,5,10727,0
1,127,10,24,17,26,3,10728,2880
1,1,10,5,11,0,5,10729,220
1,35,10,25,20,17,4,10730,0
1,73,10,18,16,47,4,10731,330
1,125,10,30,17,45,2,10732,3050
1,69,10,18,23,24,4,10733,930
1,73,10,24,7,5,3,10734,0
1,97,10,14,9,8,7,10735,2550
1,97,10,26,23,0,5,10736,2550
1,31,10,6,18,45,6,10737,1010
1,113,10,20,1,30,6,10738,0
1,89,10,28,1,26,7,10739,1730
1,97,11,1,22,40,4,10740,0
1,117,11,1,14,30,4,10741,0
1,15,11,4,9,30,7,10742,0
1,89,11,6,17,5,2,10743,0
1,101,11,3,20,30,6,10744,0
1,21,11,3,23,30,6,10745,0
1,97,11,5,6,35,1,10746,0
1,1,11,6,19,5,2,10747,0
1,35,11,6,15,35,2,10748,0
1,9,11,9,8,51,5,10749,715
1,81,11,9,2,45,5,10750,0
1,117,11,5,23,25,1,10751,0
1,117,11,8,8,50,4,10752,0
1,1,11,8,15,35,4,10753,0
1,15,11,5,18,35,1,10754,0
1,15,11,7,18,5,3,10755,0
1,49,11,7,19,45,3,10756,0
1,127,11,6,18,15,2,10757,0
1,53,11,3,3,45,6,10758,0
1,25,11,8,9,50,4,10759,0
1,31,11,9,6,0,5,10760,0
1,97,11,11,17,40,7,10761,0
1,89,11,8,19,20,4,10762,0
1,133,11,1,17,50,4,10763,0
1,19,11,15,18,0,4,10764,0
1,83,11,19,12,10,1,10765,0
1,83,11,25,2,30,7,10766,0
1,103,11,17,6,15,6,10767,0
1,83,11,25,19,10,7,10768,0
1,89,11,10,3,9,6,10769,1730
1,5,11,16,14,45,5,10770,1050
1,113,11,16,5,0,5,10771,0
1,113,11,20,19,15,2,10772,2440
1,35,11,24,15,25,6,10773,0
1,13,11,28,21,25,3,10774,0
1,121,11,3,11,0,6,10775,680
1,79,11,14,14,40,3,10776,0
1,51,11,21,16,45,3,10777,0
1,103,11,21,2,40,3,10778,0
1,71,11,8,12,3,4,10779,0
1,73,11,16,11,40,5,10780,9997
1,115,11,22,23,0,4,10781,0
1,9,11,24,19,55,6,10782,0
1,117,11,24,5,45,6,10783,47
1,33,11,27,14,55,2,10784,0
1,15,11,27,16,5,2,10785,0
1,97,11,20,6,45,2,10786,0
1,95,11,6,14,19,2,10787,1500
1,61,11,23,13,43,5,10788,0
1,47,11,30,0,20,5,10789,0
1,55,11,25,9,40,7,10790,0
1,77,11,4,23,45,7,10791,0
1,111,11,17,20,8,6,10792,0
1,113,11,29,18,15,4,10793,0
1,73,11,23,21,20,5,10794,0
1,73,11,24,14,40,6,10795,0
1,57,11,26,17,45,1,10796,0
1,15,11,24,2,39,6,10797,0
1,77,11,12,8,30,1,10798,1200
1,63,11,25,0,30,7,10799,0
1,55,11,11,10,5,7,10800,1280
1,69,11,4,17,5,7,10801,930
1,123,11,6,8,5,2,10802,60
1,103,11,23,2,0,5,10803,0
1,45,11,27,7,0,2,10804,2380
1,71,12,3,16,55,1,10805,0
1,1,12,2,13,20,7,10806,0
1,11,12,1,21,55,6,10807,0
1,47,12,1,19,35,6,10808,0
1,67,12,1,23,10,6,10809,0
1,63,12,2,10,25,7,10810,0
1,79,12,2,12,35,7,10811,0
1,15,12,8,5,15,6,10812,0
1,89,12,3,2,45,1,10813,1730
1,59,12,6,1,25,4,10814,0
1,93,12,7,6,45,5,10815,0
1,37,12,8,11,25,6,10816,0
1,79,12,6,11,35,4,10817,0
1,47,12,13,17,25,4,10818,0
1,97,12,2,5,0,7,10819,0
1,101,12,12,17,55,3,10820,0
1,85,12,18,23,0,2,10821,0
1,33,12,13,15,50,4,10822,0
1,127,12,12,17,0,3,10823,0
1,73,12,17,2,0,1,10824,0
1,81,12,16,13,30,7,10825,0
1,9,12,17,7,39,1,10826,0
1,117,12,21,5,5,5,10827,0
1,127,12,21,17,0,5,10828,0
1,125,12,4,9,0,2,10829,0
1,131,12,19,22,30,3,10830,0
1,47,12,21,14,55,5,10831,0
1,125,12,21,3,15,5,10832,0
1,101,12,27,7,15,4,10833,0
1,3,12,15,13,10,6,10834,0
1,73,12,10,14,45,1,10835,0
1,33,12,21,8,10,5,10836,0
1,55,12,23,4,54,7,10837,1280
1,97,12,26,22,27,3,10838,0
1,81,12,21,9,5,5,10839,0
1,95,12,25,12,15,2,10840,0
1,117,12,4,12,30,2,10841,0
1,115,12,23,0,45,7,10842,0
1,79,12,26,15,41,3,10843,0
1,9,12,27,11,5,4,10844,0
1,25,12,24,12,45,1,10845,0
1,43,12,28,3,15,5,10846,0
1,121,12,15,22,0,6,10847,0
1,55,12,17,10,50,1,10848,0
1,21,12,24,17,20,1,10849,700
1,83,12,22,14,50,6,10850,0
1,15,12,31,16,20,1,10851,0
1,3,12,31,16,20,1,10852,2890
1,73,12,14,12,15,5,10853,350
1,73,12,3,2,30,1,10854,350
1,67,12,22,17,50,6,10855,0
1,47,12,30,19,50,7,10856,0
1,97,12,26,5,30,3,10857,0
1,97,12,30,11,0,7,10858,0
1,113,12,28,0,15,5,10859,0
1,3,12,2,4,20,7,10860,0
1,1,10,14,20,49,7,10861,2540
1,1,11,7,7,36,3,10862,2540
1,101,11,19,20,50,1,10863,2130
1,49,12,20,13,4,4,10864,1230
1,47,12,8,17,15,6,10865,0
1,55,11,19,17,22,1,10866,1280
1,73,11,18,5,35,7,10867,0
1,73,12,25,21,0,2,10868,0
1,101,12,13,21,30,4,10869,2130
1,127,12,17,13,20,1,10870,1780
1,95,11,25,13,45,7,10871,1500
1,3,12,17,12,45,1,10872,0
1,117,12,15,19,4,6,10873,2405
1,73,12,22,11,25,6,10874,0
1,93,9,22,4,57,6,10875,270
1,73,12,31,6,33,1,10876,330
1,97,10,12,24,0,5,10878,2550
1,115,11,28,16,52,3,10879,2136
1,47,12,16,2,44,7,10880,2760
1,69,12,8,13,15,6,10881,930
1,73,1,17,4,15,2,10882,350
1,89,2,28,7,50,2,10883,1730
1,73,3,2,19,40,5,10884,350
1,97,3,7,18,20,3,10885,2100
1,97,5,23,13,51,3,10887,2100
1,97,5,25,0,40,5,10888,2100
1,89,5,31,19,0,4,10889,1730
1,73,6,22,7,49,5,10890,350
1,73,7,31,14,35,2,10891,350
1,97,7,27,3,35,5,10892,2100
1,73,8,4,4,25,6,10893,350
1,73,8,14,16,35,2,10894,350
1,73,8,2,12,25,4,10895,350
1,73,9,30,5,0,7,10896,350
1,89,9,22,20,13,6,10897,1730
1,73,10,13,18,30,6,10898,350
1,97,10,6,15,48,6,10899,2100
1,73,10,13,6,0,6,10900,350
1,89,11,8,7,20,4,10901,1730
1,73,12,18,2,37,2,10902,350
1,97,12,29,16,18,6,10903,2100
1,47,12,29,21,48,6,10904,2760
1,113,3,25,17,49,7,10905,0
1,97,5,14,9,50,1,10906,2100
1,97,9,27,18,23,4,10907,2100
1,117,9,15,3,10,6,10908,2405
1,65,3,21,17,15,3,10909,0
1,73,4,29,4,0,7,10910,0
1,97,7,10,23,34,2,10911,2100
1,97,12,17,7,23,1,10912,0
1,77,4,3,16,20,2,10913,0
1,81,5,5,14,28,6,10914,200
2,170,1,3,8,32,2,20001,2790
2,20,1,4,13,23,3,20002,130
2,20,1,7,8,34,6,20003,130
2,170,1,9,22,49,1,20004,0
2,185,1,24,14,57,2,20005,0
2,122,1,25,11,17,3,20006,0
2,170,1,27,21,10,5,20007,0
2,122,1,27,21,55,5,20008,0
2,20,2,3,20,40,5,20009,130
2,130,2,5,23,4,7,20010,0
2,122,2,7,99,99,2,20011,1240
2,20,2,8,20,16,3,20012,130
2,110,2,21,18,32,2,20013,1130
2,122,2,23,13,35,4,20014,0
2,20,2,26,23,16,7,20015,611
2,20,3,8,23,56,4,20016,130
2,20,3,20,11,23,2,20017,130
2,20,3,21,17,23,3,20018,130
2,20,4,16,14,45,1,20019,130
2,122,4,19,16,15,4,20020,0
2,20,4,23,7,27,1,20021,130
2,20,4,30,3,10,1,20022,130
2,90,5,7,1,33,1,20023,0
2,20,5,10,7,49,4,20024,130
2,90,5,10,9,56,4,20025,0
2,170,5,13,3,0,7,20026,0
2,20,5,14,0,55,1,20027,130
2,68,5,14,22,57,1,20028,0
2,90,5,27,13,40,7,20029,0
2,261,6,4,11,45,1,20030,0
2,122,6,30,3,16,6,20031,1240
2,290,6,3,6,45,7,20032,0
2,122,6,5,20,3,2,20033,0
2,110,6,5,14,22,2,20034,1130
2,170,6,6,12,35,3,20035,2000
2,290,6,8,0,50,5,20036,1500
2,20,6,14,1,39,4,20037,130
2,100,6,17,1,34,7,20038,0
2,185,6,18,1,14,1,20039,237
2,180,6,25,21,45,1,20040,0
2,90,7,2,16,45,1,20041,0
2,20,7,3,23,35,2,20042,130
2,290,4,29,1,0,7,20043,1544
2,185,6,24,17,20,7,20044,0
2,90,7,4,22,55,3,20045,0
2,20,7,7,15,48,6,20046,130
2,20,7,12,16,51,4,20047,130
2,20,7,15,20,28,7,20048,130
2,170,7,27,15,31,5,20049,0
2,290,7,30,1,30,1,20050,0
2,20,8,1,23,5,3,20051,611
2,261,8,3,2,0,5,20052,490
2,261,8,8,3,0,3,20053,0
2,261,8,12,0,40,7,20054,2750
2,122,8,17,0,20,5,20055,120
2,261,8,23,19,12,4,20056,0
2,280,9,8,0,30,6,20057,0
2,90,9,9,2,27,7,20058,770
2,170,9,15,1,55,6,20059,0
2,20,9,22,0,52,6,20060,130
2,90,9,30,15,0,7,20061,0
2,261,9,28,14,45,5,20062,0
2,185,10,4,10,59,4,20063,237
2,90,10,4,16,33,4,20064,0
2,122,10,6,1,15,6,20065,2407
2,68,10,15,21,47,1,20066,0
2,290,10,28,11,0,7,20067,0
2,20,11,3,0,53,6,20068,130
2,122,11,8,5,10,4,20069,0
2,122,11,11,13,0,7,20070,0
2,20,11,22,6,58,4,20071,0
2,20,12,18,7,30,2,20072,130
2,122,12,16,17,20,7,20073,0
2,20,12,16,17,22,7,20074,0
2,20,12,12,12,43,3,20075,130
2,122,8,13,11,5,1,20076,0
2,164,8,16,1,30,4,20077,402
2,90,8,27,20,0,1,20078,0
2,170,10,13,3,0,6,20079,0
2,110,11,18,0,46,7,20080,0
2,20,12,26,22,38,3,20081,130
2,170,12,4,17,12,2,20082,0
2,170,12,18,11,15,2,20083,0
2,20,9,20,11,23,4,20084,0
2,90,12,31,23,49,1,20085,770
2,280,1,15,17,11,7,20086,2040
2,20,10,15,20,41,1,20087,130
2,16,9,7,99,99,5,20088,2710
2,261,1,2,16,6,1,20089,2750
2,164,8,8,18,15,3,20090,650
2,20,12,9,11,28,7,20091,130
2,270,10,3,10,50,3,20092,2217
2,70,12,8,22,9,6,20093,580
4,3,1,8,3,50,7,40001,0
4,21,1,10,22,25,2,40002,0
4,15,1,19,15,6,4,40003,0
4,12,1,27,4,15,5,40004,0
4,21,1,1,7,10,7,40005,0
4,1,1,1,12,45,7,40006,0
4,7,1,1,16,45,7,40007,0
4,13,1,1,18,56,7,40008,370
4,19,1,1,21,15,7,40009,530
4,11,1,2,18,0,1,40010,0
4,13,1,4,20,49,3,40011,370
4,19,1,5,18,8,4,40012,530
4,13,1,5,18,20,4,40013,370
4,13,1,5,20,10,4,40014,570
4,17,1,6,8,26,5,40015,240
4,12,1,6,13,40,5,40016,0
4,5,1,8,10,14,7,40017,590
4,25,1,8,14,3,7,40018,373
4,13,1,8,14,47,7,40019,0
4,13,1,8,16,36,7,40020,0
4,15,1,8,19,22,7,40021,0
4,25,1,9,9,35,1,40022,0
4,21,1,9,12,26,1,40023,22
4,25,1,9,15,25,1,40024,0
4,1,1,9,16,55,1,40025,0
4,5,1,9,16,19,1,40026,0
4,13,1,11,14,49,3,40027,370
4,13,1,13,15,55,5,40028,290
4,27,1,13,18,30,5,40029,0
4,27,1,13,19,10,5,40030,0
4,13,1,14,12,55,6,40031,420
4,1,1,14,18,49,6,40032,597
4,13,1,15,1,4,7,40033,0
4,21,1,16,6,45,1,40034,0
4,19,1,16,10,21,1,40035,530
4,21,1,16,15,35,1,40036,0
4,19,1,17,6,9,2,40037,530
4,19,1,17,17,27,2,40038,0
4,13,1,18,23,14,3,40039,570
4,13,1,19,14,19,4,40040,420
4,3,1,22,13,0,7,40041,0
4,21,1,23,13,20,1,40042,0
4,13,1,24,6,46,2,40043,370
4,3,1,24,21,11,2,40044,0
4,25,1,25,17,55,3,40045,0
4,13,1,26,15,35,4,40046,0
4,19,1,28,7,12,6,40047,0
4,1,1,28,15,5,6,40048,0
4,12,1,29,0,1,7,40049,0
4,15,1,29,11,43,7,40050,59
4,25,1,30,5,50,1,40051,0
4,13,1,30,16,29,1,40052,370
4,13,1,30,20,0,1,40053,370
4,13,1,31,21,13,2,40054,388
4,13,1,27,6,30,5,40055,420
4,19,2,5,7,43,7,40056,0
4,27,2,18,23,0,6,40057,0
4,27,2,22,10,20,3,40058,620
4,15,2,25,17,34,6,40059,0
4,13,2,27,18,50,1,40060,0
4,13,2,1,18,39,3,40061,200
4,13,2,1,20,31,3,40062,370
4,27,2,2,20,46,4,40063,620
4,15,2,2,22,49,4,40064,0
4,13,2,3,22,15,5,40065,80
4,13,2,4,9,7,6,40066,370
4,15,2,5,15,54,7,40067,0
4,13,2,5,21,0,7,40068,420
4,25,2,6,20,20,1,40069,0
4,13,2,7,11,2,2,40070,490
4,13,2,7,15,16,2,40071,290
4,13,2,7,17,30,2,40072,200
4,13,2,8,1,51,3,40073,370
4,13,2,8,20,44,3,40074,370
4,13,2,9,22,51,4,40075,490
4,19,2,10,23,16,5,40076,530
4,21,2,11,8,8,6,40077,0
4,19,2,11,10,9,6,40078,530
4,13,2,12,5,6,7,40079,370
4,21,2,12,17,44,7,40080,0
4,13,2,13,5,10,1,40081,220
4,13,2,13,19,29,1,40082,370
4,19,2,14,1,7,2,40083,0
4,21,2,18,4,40,6,40084,0
4,13,2,18,16,40,6,40085,370
4,13,2,18,19,27,6,40086,370
4,13,2,19,4,6,7,40087,220
4,17,2,19,14,46,7,40088,0
4,13,2,19,20,46,7,40089,370
4,13,2,19,21,35,7,40090,370
4,13,2,19,22,25,7,40091,220
4,1,2,20,5,35,1,40092,0
4,21,2,20,14,0,1,40093,0
4,13,2,20,19,7,1,40094,370
4,5,2,21,17,50,2,40095,0
4,17,2,22,4,36,3,40096,0
4,12,2,23,5,20,4,40097,0
4,13,2,23,6,3,4,40098,486
4,13,2,23,9,55,4,40099,290
4,15,2,24,10,53,5,40100,268
4,21,2,24,20,5,5,40101,0
4,13,2,25,15,48,6,40102,368
4,13,2,25,20,34,6,40103,370
4,13,2,25,21,9,6,40104,370
4,15,2,26,4,50,7,40105,0
4,19,2,26,19,31,7,40106,335
4,13,2,28,22,52,2,40107,370
4,13,2,29,15,48,3,40108,370
4,13,1,19,10,44,4,40109,200
4,13,1,28,15,9,6,40110,0
4,5,1,30,18,45,1,40111,170
4,13,2,7,15,16,2,40112,370
4,13,2,11,19,10,6,40113,200
4,19,2,15,12,37,3,40114,530
4,19,2,15,20,20,3,40115,530
4,19,2,20,11,30,1,40116,0
4,5,3,21,9,22,3,40117,336
4,27,3,25,23,40,7,40118,0
4,15,3,29,19,33,4,40119,0
4,25,3,1,13,36,4,40120,0
4,13,3,2,13,25,5,40121,0
4,23,3,3,15,37,6,40122,0
4,12,3,4,3,50,7,40123,0
4,15,3,4,6,25,7,40124,268
4,19,3,4,18,15,7,40125,0
4,5,3,4,21,52,7,40126,170
4,17,3,5,3,30,1,40127,0
4,13,3,6,6,7,2,40128,370
4,27,3,6,7,20,2,40129,0
4,13,3,6,12,54,2,40130,370
4,21,3,6,13,25,2,40131,70
4,12,3,7,23,10,3,40132,0
4,13,3,8,2,21,4,40133,200
4,13,3,8,17,20,4,40134,370
4,3,3,8,20,45,4,40135,0
4,13,3,10,1,44,6,40136,490
4,19,3,10,6,40,6,40137,0
4,3,3,10,16,20,6,40138,0
4,21,3,11,15,40,7,40139,0
4,13,3,11,17,34,7,40140,0
4,19,3,11,19,21,7,40141,530
4,13,3,11,21,30,7,40142,370
4,13,3,13,1,3,2,40143,80
4,13,3,13,3,3,2,40144,0
4,13,3,13,10,0,2,40145,60
4,3,3,13,14,40,2,40146,0
4,21,3,13,19,15,2,40147,0
4,27,3,16,9,35,5,40148,0
4,7,3,16,18,0,5,40149,0
4,13,3,16,19,42,5,40150,370
4,13,3,17,22,56,6,40151,200
4,1,3,18,3,40,7,40152,0
4,13,3,18,10,35,7,40153,200
4,19,3,18,17,32,7,40154,0
4,19,3,18,18,11,7,40155,530
4,13,3,18,20,16,7,40156,370
4,19,3,19,20,10,1,40157,530
4,13,3,19,22,6,1,40158,370
4,13,3,19,23,31,1,40159,370
4,13,3,20,6,26,2,40160,0
4,17,3,20,7,0,2,40161,0
4,13,3,21,5,59,3,40162,370
4,3,3,21,10,29,3,40163,241
4,13,3,22,7,1,4,40164,370
4,5,3,22,7,53,4,40165,170
4,21,3,22,14,40,4,40166,0
4,13,3,23,5,55,5,40167,370
4,5,3,23,13,5,5,40168,0
4,21,3,23,14,4,5,40169,180
4,13,3,23,22,5,5,40170,370
4,13,3,23,22,10,5,40171,370
4,13,3,23,23,43,5,40172,490
4,13,3,24,22,47,6,40173,370
4,5,3,25,5,15,7,40174,0
4,15,3,25,22,28,7,40175,268
4,13,3,26,6,30,1,40176,370
4,27,3,26,19,28,1,40177,0
4,13,3,29,5,33,4,40178,370
4,25,3,29,8,16,4,40179,0
4,5,3,29,12,25,4,40180,0
4,13,3,29,12,43,4,40181,0
4,13,4,2,0,52,1,40182,290
4,13,4,8,14,20,7,40183,0
4,25,4,26,0,55,4,40184,0
4,21,4,29,10,37,7,40185,0
4,19,4,2,12,19,1,40186,0
4,25,4,2,15,55,1,40187,0
4,13,4,2,18,29,1,40188,370
4,13,4,2,21,26,1,40189,370
4,13,4,2,22,5,1,40190,370
4,3,4,4,0,50,3,40191,40
4,13,4,4,21,3,3,40192,370
4,13,4,5,6,25,4,40193,370
4,13,4,5,12,55,4,40194,370
4,13,4,7,10,57,6,40195,0
4,13,4,8,7,53,7,40196,370
4,15,4,8,12,10,7,40197,268
4,11,4,8,17,56,7,40198,0
4,17,4,8,19,21,7,40199,610
4,13,4,8,20,49,7,40200,370
4,13,4,9,3,30,1,40201,0
4,17,4,9,8,54,1,40202,0
4,15,4,9,18,22,1,40203,268
4,19,4,9,22,29,1,40204,0
4,17,4,10,13,46,2,40205,0
4,13,4,10,20,2,2,40206,190
4,13,4,11,19,45,3,40207,370
4,13,4,12,18,48,4,40208,200
4,25,4,12,20,58,4,40209,120
4,13,4,13,3,59,5,40210,370
4,15,4,14,14,22,6,40211,59
4,13,4,14,14,46,6,40212,290
4,13,4,15,16,50,7,40213,370
4,13,4,16,13,37,1,40214,290
4,13,4,16,15,43,1,40215,200
4,19,4,16,22,14,1,40216,0
4,15,4,17,9,38,2,40217,0
4,13,4,18,10,43,3,40218,490
4,13,4,19,0,47,4,40219,0
4,3,4,19,17,15,4,40220,0
4,19,4,17,21,45,2,40221,0
4,13,4,20,8,18,5,40222,370
4,13,4,20,10,24,5,40223,370
4,13,4,20,14,30,5,40224,420
4,21,4,20,16,50,5,40225,0
4,13,4,20,23,3,5,40226,370
4,27,4,21,8,13,6,40227,0
4,13,4,21,8,32,6,40228,290
4,9,4,21,15,30,6,40229,0
4,3,4,21,20,5,6,40230,0
4,7,4,99,99,99,9,40231,0
4,12,4,23,18,15,1,40232,0
4,27,4,23,20,25,1,40233,620
4,13,4,25,2,30,3,40234,0
4,13,4,26,9,41,4,40235,370
4,19,4,26,17,36,4,40236,530
4,13,4,26,19,34,4,40237,290
4,13,4,26,22,18,4,40238,490
4,19,4,27,7,50,5,40239,0
4,12,4,27,15,40,5,40240,0
4,13,4,27,16,16,5,40241,420
4,13,4,28,9,11,6,40242,370
4,13,4,28,20,16,6,40243,370
4,13,4,29,0,32,7,40244,370
4,13,4,29,11,38,7,40245,290
4,19,4,30,10,55,1,40246,0
4,13,1,9,18,33,1,40247,370
4,1,5,2,13,30,3,40248,0
4,13,5,4,17,48,5,40249,290
4,5,5,99,99,99,9,40250,0
4,9,5,13,21,32,7,40251,0
4,13,5,14,2,52,1,40252,370
4,13,5,21,16,45,1,40253,0
4,13,5,22,16,52,2,40254,0
4,15,5,25,6,25,5,40255,0
4,17,5,28,16,55,1,40256,0
4,1,5,30,0,20,3,40257,0
4,21,5,1,20,44,2,40258,70
4,1,5,1,22,58,2,40259,597
4,21,5,2,1,59,3,40260,0
4,13,5,2,3,18,3,40261,0
4,1,5,2,13,12,3,40262,0
4,13,5,2,16,20,3,40263,370
4,19,5,3,15,30,4,40264,0
4,13,5,5,11,46,6,40265,370
4,13,5,5,16,49,6,40266,0
4,13,5,7,3,10,1,40267,370
4,13,5,7,7,45,1,40268,0
4,13,5,8,9,8,2,40269,370
4,15,5,8,20,35,2,40270,0
4,13,5,8,21,5,2,40271,0
4,21,5,9,14,50,3,40272,0
4,19,5,10,0,24,4,40273,0
4,21,5,10,16,40,4,40274,22
4,7,5,11,1,45,5,40275,0
4,13,5,12,20,35,6,40276,370
4,13,5,13,0,55,7,40277,490
4,25,5,13,8,57,7,40278,0
4,1,5,14,8,55,1,40279,0
4,13,5,14,11,35,1,40280,290
4,19,5,14,20,37,1,40281,0
4,13,5,14,21,9,1,40282,370
4,13,5,16,11,48,3,40283,370
4,19,5,16,12,43,3,40284,0
4,13,5,17,7,41,4,40285,475
4,25,5,17,20,37,4,40286,373
4,21,5,17,21,53,4,40287,0
4,13,5,18,13,47,5,40288,0
4,13,5,18,18,36,5,40289,370
4,13,5,19,15,0,6,40290,510
4,13,5,20,14,15,7,40291,290
4,19,5,20,18,30,7,40292,0
4,19,5,20,19,42,7,40293,530
4,13,5,21,2,21,1,40294,290
4,19,5,21,19,52,1,40295,530
4,13,5,22,20,21,2,40296,490
4,13,5,22,23,22,2,40297,290
4,25,5,23,15,29,3,40298,65
4,5,5,23,16,3,3,40299,170
4,15,5,24,20,35,4,40300,0
4,13,5,24,23,30,4,40301,0
4,3,5,25,8,45,5,40302,0
4,13,5,25,10,21,5,40303,486
4,19,5,25,13,46,5,40304,530
4,1,5,25,15,3,5,40305,0
4,13,5,25,17,58,5,40306,370
4,27,5,26,3,10,6,40307,0
4,13,5,26,5,28,6,40308,370
4,9,5,27,5,0,7,40309,0
4,13,5,27,11,20,7,40310,370
4,21,5,27,17,25,7,40311,0
4,13,5,28,16,13,1,40312,370
4,25,5,28,21,15,1,40313,0
4,19,5,29,8,14,2,40314,335
4,13,5,29,20,45,2,40315,0
4,12,5,30,2,40,3,40316,0
4,19,5,30,19,40,3,40317,530
4,19,3,12,5,58,1,40318,530
4,19,3,14,20,58,3,40319,530
4,19,4,15,17,16,7,40320,530
4,19,4,6,17,37,5,40321,530
4,13,4,27,0,53,5,40322,370
4,25,4,27,15,10,5,40323,0
4,19,5,8,17,32,2,40324,530
4,13,5,16,14,25,3,40325,370
4,13,5,20,22,35,7,40326,486
4,19,5,21,10,27,1,40327,530
4,25,6,3,6,15,7,40328,0
4,19,6,8,14,36,5,40329,530
4,5,6,11,8,15,1,40330,0
4,5,6,16,5,45,6,40331,0
4,25,6,16,16,3,6,40332,0
4,13,6,21,6,57,4,40333,0
4,12,6,22,18,5,5,40334,0
4,7,6,23,9,40,6,40335,0
4,21,6,2,14,12,6,40336,0
4,12,6,2,19,43,6,40337,0
4,21,6,2,20,55,6,40338,297
4,13,6,3,1,32,7,40339,200
4,13,6,3,6,32,7,40340,190
4,17,6,3,14,4,7,40341,0
4,19,6,3,21,47,7,40342,530
4,19,6,4,20,36,1,40343,530
4,19,6,6,12,15,3,40344,0
4,13,6,7,20,5,4,40345,370
4,19,6,7,22,16,4,40346,530
4,13,6,8,14,22,5,40347,370
4,1,6,8,15,35,5,40348,0
4,13,6,8,18,43,5,40349,370
4,13,6,8,21,17,5,40350,370
4,13,6,9,23,30,6,40351,370
4,13,6,11,4,7,1,40352,370
4,13,6,11,6,3,1,40353,200
4,13,6,11,17,46,1,40354,0
4,13,6,11,22,42,1,40355,370
4,17,6,12,14,40,2,40356,378
4,15,6,12,15,57,2,40357,0
4,13,6,13,12,35,3,40358,370
4,25,6,12,14,34,2,40359,65
4,13,6,13,20,50,3,40360,370
4,13,6,14,17,30,4,40361,486
4,13,6,15,4,5,5,40362,0
4,25,6,15,10,20,5,40363,0
4,13,6,16,20,31,6,40364,370
4,13,6,17,2,46,7,40365,370
4,15,6,17,5,31,7,40366,0
4,13,6,17,13,30,7,40367,0
4,5,6,17,14,30,7,40368,0
4,21,6,17,18,34,7,40369,0
4,27,6,17,22,20,7,40370,0
4,21,6,18,13,22,1,40371,0
4,1,6,18,16,32,1,40372,0
4,1,6,20,16,0,3,40373,0
4,15,6,21,2,33,4,40374,0
4,13,6,21,15,23,4,40375,490
4,13,6,21,19,2,4,40376,370
4,21,6,22,15,23,5,40377,0
4,3,6,22,20,40,5,40378,0
4,13,6,22,21,50,5,40379,60
4,13,6,23,5,29,6,40380,370
4,25,6,23,9,0,6,40381,0
4,19,6,24,12,0,7,40382,295
4,11,6,25,12,5,1,40383,0
4,13,6,26,5,53,2,40384,0
4,19,6,26,22,14,2,40385,0
4,15,6,27,16,0,3,40386,0
4,19,6,27,23,29,3,40387,295
4,19,6,28,12,37,4,40388,0
4,19,6,29,20,10,5,40389,530
4,25,6,30,18,15,6,40390,0
4,13,5,22,15,40,2,40391,200
4,13,5,24,10,31,4,40392,420
4,25,5,30,16,49,3,40393,82
4,13,6,11,5,58,1,40394,420
4,13,7,1,9,0,7,40395,0
4,19,7,2,12,5,1,40396,0
4,7,7,4,1,0,3,40397,0
4,13,7,6,3,30,5,40398,420
4,3,7,8,1,5,7,40399,0
4,5,7,8,11,45,7,40400,0
4,13,7,9,7,50,1,40401,0
4,13,7,11,23,55,3,40402,0
4,21,7,16,15,45,1,40403,70
4,13,7,25,18,55,3,40404,370
4,3,7,27,13,48,5,40405,0
4,13,7,27,15,37,5,40406,370
4,5,7,29,11,41,7,40407,0
4,3,7,29,17,26,7,40408,0
4,5,7,1,9,4,7,40409,0
4,25,7,1,11,10,7,40410,0
4,13,7,2,0,55,1,40411,370
4,1,7,2,15,35,1,40412,0
4,7,7,2,23,30,1,40413,0
4,7,7,3,10,50,2,40414,0
4,13,7,3,18,53,2,40415,370
4,19,7,3,22,23,2,40416,530
4,21,7,4,21,99,3,40417,22
4,25,7,4,22,4,3,40418,271
4,13,7,7,11,13,6,40419,0
4,13,7,7,13,29,6,40420,370
4,13,7,7,23,20,6,40421,370
4,13,7,7,23,25,6,40422,370
4,21,7,8,18,50,7,40423,0
4,13,7,9,6,20,1,40424,0
4,15,7,9,14,45,1,40425,0
4,13,7,10,14,28,2,40426,370
4,21,7,10,14,38,2,40427,70
4,17,7,10,18,0,2,40428,0
4,13,7,11,5,0,3,40429,0
4,27,7,11,6,30,3,40430,0
4,13,7,12,11,36,4,40431,370
4,19,7,12,17,10,4,40432,0
4,13,7,12,22,42,4,40433,370
4,13,7,12,23,38,4,40434,370
4,25,7,13,9,6,5,40435,0
4,25,7,13,20,41,5,40436,386
4,13,7,14,2,2,6,40437,0
4,27,7,15,1,0,7,40438,0
4,3,7,15,15,41,7,40439,431
4,13,7,15,17,17,7,40440,370
4,19,7,16,99,99,1,40441,0
