STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,MILEPT,CITY
47,165,6,5,5,50,6,470437,79,0
47,5,6,20,17,40,7,470438,43,0
47,157,6,22,22,9,2,470439,79,1620
47,37,6,28,0,15,1,470440,9,1760
47,3,6,30,11,30,3,470441,22,0
47,149,6,30,5,57,3,470442,197,1750
47,79,7,1,8,0,4,470443,260,0
47,89,7,1,16,19,4,470444,24,0
47,135,7,1,16,35,4,470445,22,0
47,89,7,2,22,55,5,470446,16,0
47,147,7,3,6,30,6,470447,228,0
47,189,7,4,21,5,7,470448,7,1727
47,157,5,15,21,30,6,470449,21,0
47,151,5,20,99,99,4,470450,202,1880
47,157,6,22,21,15,2,470451,0,1620
47,25,6,16,6,50,3,470452,117,0
47,49,6,22,11,50,2,470453,177,0
47,35,6,23,14,55,3,470454,200,0
47,43,6,23,2,8,3,470455,243,0
47,157,6,23,14,40,3,470456,13,1620
47,149,6,21,3,50,1,470457,201,0
47,149,6,24,18,10,4,470458,296,0
47,65,6,15,21,48,2,470459,53,0
47,37,6,24,21,19,4,470460,2,1760
47,65,6,25,0,12,5,470461,9,0
47,111,6,26,10,10,6,470462,45,0
47,131,6,26,11,28,6,470463,7,0
47,13,6,27,7,10,7,470464,119,0
47,43,6,27,9,15,7,470465,50,0
47,149,6,27,19,45,7,470466,88,0
47,157,6,27,13,10,7,470467,24,1620
47,89,6,28,10,30,1,470468,42,0
47,161,6,29,9,5,2,470469,211,0
47,3,6,24,23,15,4,470470,0,0
47,73,6,7,11,40,1,470471,187,2080
47,131,6,11,1,45,5,470472,25,0
47,41,6,23,0,5,3,470473,230,0
47,185,6,23,7,45,3,470474,43,0
47,47,6,24,2,47,4,470475,15,0
47,113,6,18,19,38,5,470476,77,1200
47,47,6,26,22,31,6,470477,2,0
47,25,6,27,13,25,7,470478,13,0
47,69,6,27,1,3,7,470479,159,0
47,123,6,28,17,30,1,470480,73,0
47,131,6,28,14,25,1,470481,61,0
47,121,6,29,11,50,2,470482,6,0
47,169,7,1,18,32,4,470483,9,0
47,7,7,5,17,28,1,470484,30,0
47,177,7,5,4,25,1,470485,40,0
47,167,7,6,12,55,2,470486,8,0
47,65,7,4,8,25,7,470487,277,0
47,107,7,6,20,10,2,470488,62,0
47,113,7,10,17,45,6,470489,295,0
47,39,7,10,22,50,6,470490,36,0
47,93,7,11,1,25,7,470491,82,0
47,37,7,12,5,30,1,470492,322,1760
47,157,7,12,6,10,1,470493,159,1620
47,159,7,12,15,45,1,470494,139,0
47,157,7,13,14,2,2,470495,80,1620
47,65,7,12,6,29,1,470497,15,0
47,93,7,14,1,0,3,470498,114,1300
47,37,7,15,99,99,4,470499,59,1760
47,11,7,15,13,5,4,470500,154,0
47,89,7,15,15,10,4,470501,11,0
47,45,7,15,15,25,4,470502,2,0
47,173,7,15,20,50,4,470503,118,0
47,147,7,12,19,41,1,470504,7,2340
47,139,7,13,16,5,2,470505,7,0
47,65,7,15,20,40,4,470506,4,400
47,29,7,16,0,50,5,470507,18,0
47,101,7,17,18,0,6,470508,150,0
47,65,7,18,3,18,7,470509,110,400
47,93,7,18,9,50,7,470510,51,0
47,5,7,19,4,40,1,470511,186,0
47,51,7,19,12,30,1,470512,3,0
47,157,7,19,5,55,1,470513,55,1620
47,37,7,19,1,55,1,470514,201,1760
47,179,7,19,17,40,1,470515,46,0
47,137,7,20,14,8,2,470516,106,0
47,5,7,20,21,5,2,470517,48,0
47,61,7,21,0,7,3,470518,174,0
47,73,7,21,21,30,3,470519,4,0
47,37,7,23,2,15,5,470520,96,1760
47,89,7,23,15,5,5,470521,5,0
47,157,7,24,11,0,6,470522,56,1620
47,115,7,24,14,20,6,470523,29,0
47,121,7,24,21,30,6,470524,51,600
47,157,7,25,0,5,7,470525,245,0
47,85,7,25,0,20,7,470526,4,0
47,189,7,25,7,25,7,470527,37,0
47,119,7,27,7,55,2,470528,108,470
47,157,7,28,23,15,3,470529,24,1620
47,163,5,24,0,11,1,470530,131,290
47,179,6,27,5,51,7,470531,88,1250
47,105,6,25,20,31,5,470532,16,0
47,163,7,6,16,38,2,470533,31,1280
47,177,7,8,11,5,4,470534,169,0
47,89,7,8,4,0,4,470535,38,0
47,65,7,19,17,42,1,470536,3,750
47,119,7,23,15,40,5,470537,9,0
47,181,7,23,99,99,5,470538,9,0
47,167,7,23,9,35,5,470539,42,0
47,163,7,25,18,25,7,470540,4,0
47,151,7,26,12,15,1,470541,225,0
47,163,7,26,10,25,1,470542,8,0
47,79,7,27,15,55,2,470543,74,0
47,149,7,27,14,30,2,470544,260,0
47,155,7,27,9,1,2,470545,8,0
47,65,7,26,3,0,1,470546,94,0
47,37,7,1,6,45,4,470547,35,1760
47,181,7,30,22,30,5,470548,69,0
47,61,7,25,22,25,7,470549,99,0
47,189,8,3,2,37,2,470550,123,0
47,49,7,31,7,5,6,470551,3,1210
47,133,7,31,6,15,6,470552,143,0
47,17,8,1,11,45,7,470553,68,0
47,37,8,1,14,53,7,470554,10,1760
47,165,8,2,2,20,1,470555,15,0
47,157,8,4,9,10,3,470556,18,1620
47,143,8,3,23,40,2,470557,107,0
47,61,8,4,17,5,3,470558,35,0
47,25,8,4,20,0,3,470559,173,1065
47,37,8,4,20,31,3,470560,2,1760
47,157,8,4,20,50,3,470561,103,1620
47,159,2,99,99,99,9,470563,50,0
47,171,7,13,14,40,2,470564,9,0
47,5,8,2,8,6,1,470565,15,0
47,35,8,6,0,40,5,470566,322,0
47,15,8,7,22,30,6,470567,144,0
47,165,8,7,13,20,6,470568,8,1085
47,157,8,8,21,43,7,470569,53,1620
47,143,8,9,16,40,1,470570,2,0
47,165,8,9,4,45,1,470571,191,0
47,37,8,9,4,9,1,470572,2,1760
47,95,8,10,1,10,2,470573,79,0
47,147,7,2,20,10,5,470574,141,537
47,65,6,26,23,11,6,470575,62,400
47,65,8,9,2,16,1,470576,23,0
47,157,8,10,21,21,2,470577,59,1620
47,5,8,11,5,32,3,470578,23,0
47,33,8,11,20,5,3,470579,154,0
47,175,8,11,8,15,3,470580,99,0
47,93,7,5,8,53,1,470581,48,1300
47,9,7,12,13,11,1,470582,14,30
47,9,7,16,19,41,5,470583,14,30
47,157,7,17,1,33,6,470584,8,1620
47,37,7,22,12,20,4,470585,2,1760
47,139,8,10,12,44,2,470586,260,680
47,17,8,12,14,52,4,470587,210,0
47,13,8,12,2,36,4,470588,81,0
47,15,8,15,22,44,7,470589,23,0
47,49,8,15,19,24,7,470590,116,0
47,157,8,15,21,40,7,470591,33,1620
47,29,8,16,0,40,1,470592,305,0
47,157,8,16,22,5,1,470593,8,1620
47,183,8,16,14,25,1,470594,114,0
47,81,8,17,22,15,2,470595,86,0
47,149,8,17,17,50,2,470596,116,0
47,7,8,17,14,30,2,470597,0,0
47,157,8,17,15,3,2,470598,33,1620
47,41,8,18,99,99,3,470599,79,0
47,105,8,18,12,2,3,470600,39,0
47,107,8,18,24,0,3,470601,19,0
47,129,8,18,16,15,3,470602,327,0
47,189,8,19,21,10,4,470603,41,0
47,177,8,20,10,18,5,470604,27,0
47,17,8,18,11,34,3,470605,143,1180
47,99,8,21,11,1,6,470606,187,1350
47,147,8,21,14,5,6,470607,7,0
47,55,8,22,1,5,7,470608,218,0
47,59,8,22,3,40,7,470609,95,0
47,125,8,22,4,30,7,470610,39,0
47,115,8,23,14,20,1,470611,66,0
47,37,8,23,22,16,1,470612,252,1760
47,11,8,24,17,20,2,470613,64,0
47,65,8,25,22,30,3,470614,1,400
47,165,8,25,22,50,3,470615,44,1085
47,109,8,26,16,50,4,470616,43,0
47,79,8,27,13,20,5,470618,39,0
47,157,8,7,21,37,6,470619,103,1620
47,93,8,22,23,53,7,470620,127,1300
47,15,8,28,17,50,6,470621,106,0
47,103,8,28,21,20,6,470622,194,0
47,157,8,28,0,20,6,470623,86,1620
47,149,8,29,15,27,7,470624,122,1750
47,155,8,29,17,15,7,470625,8,0
47,63,8,28,20,9,6,470626,21,1700
47,45,8,31,9,15,2,470627,24,0
47,157,8,28,22,0,6,470628,68,1620
47,79,9,1,17,4,3,470629,70,0
47,151,9,1,0,15,3,470630,8,0
47,65,9,2,10,40,4,470631,106,400
47,89,9,3,3,1,5,470632,5,0
47,141,9,3,17,7,5,470633,134,0
47,189,9,3,3,99,5,470634,105,0
47,11,9,3,22,25,5,470635,1,0
47,107,9,4,23,29,6,470636,59,0
47,109,9,4,17,37,6,470637,66,0
47,93,9,5,17,20,7,470638,188,0
47,43,9,6,5,45,1,470639,63,0
47,87,9,6,14,5,1,470640,58,0
47,147,9,6,20,20,1,470641,11,0
47,19,9,2,8,22,4,470642,9,760
47,187,9,8,12,12,3,470643,120,850
47,149,9,9,8,48,4,470644,29,0
47,179,9,9,21,15,4,470645,21,0
47,117,7,11,12,20,7,470646,10,0
47,37,8,15,4,15,7,470647,62,1760
47,73,8,30,12,15,1,470648,12,0
47,157,8,19,15,10,4,470649,21,1620
47,101,9,11,17,15,6,470650,131,0
47,113,9,11,11,45,6,470651,90,1200
47,25,8,16,12,51,1,470652,183,2375
47,157,9,15,15,0,3,470653,122,1620
47,163,4,26,19,10,1,470654,30,1280
47,9,5,2,17,3,7,470655,77,1570
47,37,5,25,17,9,2,470656,96,1760
47,31,7,10,11,31,6,470657,37,2470
47,1,7,24,8,32,6,470658,3,0
47,157,7,24,99,99,6,470659,0,0
47,157,8,3,7,20,2,470660,26,0
47,93,8,6,10,32,5,470661,335,1300
47,9,8,12,0,52,4,470662,35,0
47,153,8,13,19,35,5,470663,176,690
47,1,8,15,21,1,7,470664,0,0
47,9,8,17,12,20,2,470665,13,0
47,93,8,23,4,49,1,470666,219,1300
47,157,8,25,10,27,3,470667,84,0
47,157,8,26,23,30,4,470668,124,0
47,163,8,1,16,30,7,470669,1,1280
47,57,9,9,18,50,4,470670,212,0
47,93,9,9,15,50,4,470671,27,0
47,107,9,10,17,10,5,470672,82,0
47,115,9,11,10,10,6,470673,215,0
47,117,9,11,15,25,6,470674,47,0
47,55,9,13,20,7,1,470675,263,0
47,57,9,15,17,2,3,470676,271,173
47,59,9,15,9,50,3,470677,105,0
47,77,9,15,7,20,3,470678,22,0
47,85,9,15,23,45,3,470679,4,1500
47,165,9,16,23,5,4,470680,90,0
47,113,9,10,6,45,5,470681,75,1200
47,3,9,15,7,24,3,470682,152,0
47,179,9,18,8,0,6,470683,3,1250
47,55,9,19,4,45,7,470684,253,0
47,71,9,19,15,0,7,470685,163,0
47,141,9,19,15,3,7,470686,304,0
47,157,9,19,3,30,7,470687,11,1620
47,35,9,20,2,38,1,470688,191,0
47,43,9,20,8,20,1,470689,172,0
47,163,9,20,0,50,1,470690,8,0
47,169,9,20,23,48,1,470691,9,0
47,65,9,16,23,41,4,470692,66,0
47,37,9,25,99,99,6,470693,177,1760
47,101,9,25,6,30,6,470694,217,0
47,65,9,27,8,50,1,470695,79,400
47,133,9,27,1,0,1,470696,59,0
47,187,9,27,20,26,1,470697,34,272
47,65,9,16,16,35,4,470698,41,400
47,157,9,27,19,50,1,470699,47,1620
47,93,9,20,5,30,1,470700,5,1300
47,157,9,18,20,22,6,470701,46,1620
47,141,9,24,21,40,5,470702,38,0
47,27,9,25,23,5,6,470703,1,0
47,113,9,22,22,40,3,470704,62,0
47,179,9,28,14,58,2,470705,136,0
47,51,3,23,15,5,2,470706,216,820
47,77,8,8,10,30,7,470707,4,0
47,157,8,21,20,40,6,470708,251,0
47,13,9,1,9,20,3,470709,69,1320
47,131,9,9,19,39,4,470710,153,0
47,93,9,11,10,50,6,470711,104,0
47,167,9,11,6,15,6,470712,50,0
47,187,9,13,14,20,1,470713,9,0
47,167,9,11,23,5,6,470714,7,0
47,45,9,14,23,22,2,470715,19,0
47,81,9,16,15,25,4,470716,4,0
47,69,9,20,15,28,1,470717,261,0
47,97,8,27,8,45,5,470720,144,0
47,37,9,5,2,50,7,470721,159,1760
47,97,9,24,15,25,5,470722,113,0
47,131,9,25,18,5,6,470723,67,0
47,45,9,26,16,0,7,470724,18,0
47,179,9,26,15,30,7,470725,87,0
47,147,9,27,0,15,1,470726,5,0
47,5,9,29,5,45,3,470727,27,0
47,85,9,29,7,45,3,470728,264,0
47,37,10,1,22,25,5,470729,52,1760
47,171,10,3,99,99,7,470730,154,0
47,157,10,5,10,55,2,470731,12,1620
47,157,6,1,21,40,2,470732,12,1620
47,59,10,4,15,10,1,470733,3,0
47,37,8,4,9,48,3,470734,2,1760
47,65,8,26,1,3,4,470735,3,2260
47,21,10,3,1,12,7,470736,127,0
47,163,8,17,21,29,2,470737,122,1280
47,83,9,11,5,19,6,470738,85,0
47,9,6,19,17,44,6,470740,120,1570
47,125,6,27,15,57,7,470741,103,410
47,141,8,2,0,35,1,470742,12,0
47,167,9,3,19,20,5,470743,201,0
47,11,9,19,16,45,7,470744,65,0
47,157,9,20,16,45,1,470745,149,0
47,131,9,21,1,0,2,470746,62,0
47,153,9,26,10,55,7,470747,22,0
47,7,9,27,17,35,1,470748,234,0
47,119,9,27,15,47,1,470749,89,470
47,187,9,27,4,54,1,470750,44,0
47,119,9,15,21,10,3,470751,6,0
47,47,9,28,16,42,2,470752,39,0
47,165,9,28,16,30,2,470753,15,1085
47,109,9,27,13,15,1,470754,6,2160
47,11,10,2,17,20,6,470755,66,0
47,31,10,2,6,40,6,470756,282,0
47,65,10,2,22,45,6,470757,35,400
47,87,10,3,16,45,7,470758,78,0
47,161,10,4,18,20,1,470759,94,0
47,17,10,5,9,10,2,470761,5,0
47,29,10,5,23,24,2,470762,150,0
47,65,10,5,21,14,2,470763,3,400
47,95,10,6,23,40,3,470764,81,0
47,107,10,6,17,30,3,470765,59,0
47,123,10,6,17,0,3,470766,148,0
47,157,10,2,10,25,6,470767,79,1620
47,37,9,30,10,25,4,470768,63,1760
47,11,10,8,4,15,5,470769,24,0
47,1,10,8,18,39,5,470770,175,0
47,37,10,7,11,0,4,470771,69,1760
47,157,10,8,18,15,5,470772,38,1620
47,43,10,11,99,99,1,470773,62,0
47,43,10,11,23,0,1,470774,2,0
47,113,10,11,3,35,1,470775,14,1610
47,165,10,4,11,40,1,470776,52,0
47,133,10,11,14,25,1,470777,7,0
47,149,10,11,20,25,1,470778,55,0
47,157,10,5,18,20,2,470779,196,1620
47,37,10,11,11,0,1,470780,27,1760
47,153,10,13,7,0,3,470781,24,0
47,55,10,13,0,35,3,470782,147,0
47,159,10,13,15,0,3,470783,110,0
47,187,10,14,7,30,4,470784,4,0
47,113,10,14,20,34,4,470785,6,0
47,147,10,15,1,30,5,470786,132,0
47,147,10,16,12,20,6,470787,42,0
47,157,10,16,22,37,6,470788,127,1620
47,103,10,17,10,0,7,470789,90,0
47,125,10,17,11,0,7,470790,6,0
47,17,10,18,1,10,1,470791,40,0
47,55,10,18,3,10,1,470792,201,0
47,117,10,18,6,55,1,470793,178,0
47,43,10,17,0,45,7,470794,16,0
47,13,10,19,13,25,2,470795,152,0
47,37,10,18,11,30,1,470796,8,1760
47,37,2,23,19,6,2,470798,86,1760
47,37,4,5,3,45,1,470799,66,1760
47,37,4,11,1,24,7,470800,2,1760
47,37,4,14,19,20,3,470801,2,1760
47,37,4,14,18,10,3,470802,120,1760
47,37,4,22,99,99,4,470803,13,1760
47,9,7,24,22,19,6,470804,1,1570
47,165,9,24,19,50,5,470805,125,890
47,157,10,4,20,30,1,470806,138,0
47,141,10,23,16,52,6,470807,328,0
47,5,10,24,1,50,7,470808,9,330
47,15,10,24,20,0,7,470809,43,0
47,115,10,25,19,33,1,470810,21,9997
47,183,10,25,3,4,1,470811,167,1560
47,29,10,26,17,0,2,470812,16,0
47,145,10,26,13,25,2,470813,10,0
47,165,10,28,23,25,4,470814,6,1085
47,41,10,20,7,30,3,470815,1,0
47,65,10,20,22,40,3,470816,17,400
47,187,10,20,23,15,3,470817,40,0
47,113,10,15,2,45,5,470818,212,0
47,65,10,19,4,28,2,470819,3,0
47,123,10,21,17,50,4,470820,6,0
47,149,10,22,0,10,5,470821,100,0
47,163,10,22,0,3,5,470822,31,0
47,37,10,18,23,38,1,470823,227,1760
47,133,10,23,13,45,6,470824,108,1420
47,71,10,24,22,10,7,470825,82,0
47,157,10,24,19,20,7,470826,34,1620
47,185,10,24,99,99,7,470827,9,0
47,149,10,31,15,50,7,470828,13,0
47,105,9,15,99,99,3,470830,118,1370
47,51,9,24,9,40,5,470831,223,0
47,37,10,17,99,99,7,470832,2,1760
47,141,10,17,99,99,7,470833,7,480
47,119,10,30,8,0,6,470835,41,0
47,143,10,30,22,40,6,470836,20,0
47,31,10,31,5,55,7,470837,200,0
47,53,10,31,21,10,7,470838,33,0
47,135,10,31,15,3,7,470839,135,0
47,157,10,31,1,42,7,470840,2,1620
47,171,10,31,22,30,7,470841,26,0
47,179,10,30,19,7,6,470842,88,0
47,65,11,1,0,49,1,470843,43,0
47,155,10,20,10,8,3,470844,280,2170
47,165,10,30,0,20,6,470845,19,0
47,65,10,28,11,0,4,470846,54,400
47,179,11,6,18,59,6,470847,101,1250
47,157,11,8,11,40,1,470848,21,1620
47,37,11,10,18,51,3,470849,2,1760
47,65,11,9,17,40,2,470850,51,400
47,187,11,13,21,55,6,470851,38,850
47,65,11,14,2,9,7,470852,3,400
47,179,11,11,17,56,4,470853,58,1250
47,93,11,14,1,30,7,470854,237,1300
47,37,11,15,12,50,1,470855,2,1760
47,93,11,15,20,23,1,470856,5,1300
47,157,11,16,5,15,2,470857,46,1620
47,37,3,14,0,6,7,470858,181,1760
47,37,5,7,22,11,5,470859,92,1760
47,37,5,9,21,53,7,470860,35,1760
47,37,5,15,15,30,6,470861,39,1760
47,157,11,19,7,55,5,470862,31,1620
47,37,8,31,20,4,2,470863,171,1760
47,29,11,19,3,30,5,470864,56,0
47,37,11,20,16,20,6,470865,198,1760
47,93,11,15,23,46,1,470866,65,1300
47,157,11,23,20,20,2,470867,139,1620
47,93,11,22,0,2,1,470868,108,1300
47,157,11,28,3,7,7,470869,14,1620
47,177,11,27,12,45,6,470870,28,1530
47,157,12,1,16,45,3,470871,48,1620
47,65,12,2,9,45,4,470872,39,400
47,157,12,4,22,18,6,470873,16,1620
47,165,11,6,21,16,6,470874,10,1085
47,11,11,24,16,5,3,470875,170,420
47,63,12,5,13,39,7,470876,18,1700
47,13,10,3,23,36,7,470877,17,1240
47,43,10,24,1,58,7,470878,92,640
47,93,10,27,12,12,3,470879,232,1300
47,21,10,28,13,20,4,470880,21,0
47,157,12,12,21,21,7,470882,99,1620
47,165,4,24,19,23,6,470883,8,0
47,157,9,22,1,18,3,470884,8,1620
47,165,10,9,23,40,6,470885,83,890
47,37,11,2,17,55,2,470886,8,1760
47,9,11,3,12,6,3,470887,42,865
47,1,11,10,7,30,3,470888,6,0
47,157,11,11,14,30,4,470889,345,1660
47,157,12,15,17,55,3,470891,8,1620
47,163,12,15,22,57,3,470892,143,290
47,177,11,13,13,53,6,470893,121,1530
47,65,11,24,14,23,3,470894,33,0
47,157,11,24,3,1,3,470895,8,1620
47,157,11,29,4,20,1,470897,25,1620
47,65,12,15,12,30,3,470898,83,400
47,157,12,16,1,35,4,470899,98,1620
47,157,12,6,16,30,1,470900,145,1620
47,157,12,25,13,18,6,470901,97,1620
47,1,12,4,15,20,6,470902,32,1850
47,125,12,5,17,57,7,470903,203,410
47,157,12,8,7,11,3,470904,9,0
47,155,12,24,18,17,5,470905,8,2170
47,157,12,28,4,30,2,470906,143,1620
47,11,11,21,1,0,7,470907,77,0
47,75,11,30,14,7,2,470908,181,300
47,93,12,12,11,31,7,470909,190,1300
47,93,12,17,5,52,5,470910,137,1300
47,9,12,19,15,37,7,470911,152,30
47,185,12,19,17,33,7,470912,16,2310
47,93,12,19,1,3,7,470913,97,1300
47,9,12,29,11,35,3,470914,1,0
47,65,12,30,1,25,4,470915,3,400
47,65,12,30,23,3,4,470916,3,400
47,65,12,17,16,20,5,470917,3,400
47,97,5,16,22,2,7,470918,235,0
47,31,11,1,14,0,1,470919,80,0
47,189,11,1,4,55,1,470920,153,1360
47,1,11,2,12,15,2,470921,0,0
47,57,11,4,18,50,4,470922,137,242
47,149,11,5,18,0,5,470923,198,0
47,139,11,2,17,40,2,470924,8,623
47,11,11,6,23,10,6,470925,1,0
47,169,11,6,14,10,6,470926,22,0
47,73,11,7,23,58,7,470927,145,0
47,77,11,8,22,15,1,470928,129,0
47,99,11,8,0,5,1,470929,82,0
47,113,11,7,15,6,7,470930,163,1200
47,13,11,9,0,5,2,470931,308,0
47,19,11,9,6,45,2,470932,30,0
47,49,11,9,11,10,2,470933,3,0
47,107,11,9,6,25,2,470934,5,0
47,189,11,11,0,30,4,470935,10,0
47,147,11,11,10,43,4,470936,48,0
47,155,11,12,7,15,5,470937,231,9997
47,35,11,13,15,45,6,470938,319,0
47,95,11,14,21,25,7,470939,69,0
47,113,11,14,15,10,7,470940,91,0
47,141,11,15,4,55,1,470941,166,0
47,149,11,15,14,40,1,470942,8,0
47,189,11,15,19,14,1,470943,10,1360
47,7,11,16,21,0,2,470944,0,0
47,185,11,16,15,0,2,470945,52,0
47,49,11,17,20,40,3,470946,3,0
47,89,11,17,16,15,3,470947,128,0
47,113,11,18,20,15,4,470948,252,0
47,129,11,18,17,45,4,470949,67,2367
47,73,11,3,15,0,3,470950,151,0
47,55,11,19,7,30,5,470951,10,0
47,149,11,20,1,50,6,470952,154,0
47,73,11,21,16,10,7,470953,110,0
47,53,11,22,0,15,1,470954,3,0
47,13,11,24,15,30,3,470955,11,0
47,103,11,24,14,3,3,470956,5,0
47,93,11,24,9,15,3,470957,33,829
47,141,11,24,12,0,3,470958,56,0
47,115,11,25,23,35,4,470959,253,0
47,87,11,26,8,5,5,470960,15,0
47,133,11,26,19,10,5,470961,12,0
47,77,11,27,9,17,6,470962,213,0
47,163,11,28,1,30,7,470963,8,0
47,23,11,29,15,15,1,470964,8,0
47,141,11,29,12,24,1,470965,75,0
47,163,11,29,8,50,1,470966,30,0
47,41,11,30,18,40,2,470967,35,0
47,185,11,30,12,40,2,470968,73,0
47,13,12,1,10,15,3,470969,245,0
47,79,12,2,15,35,4,470970,94,0
47,19,12,2,15,0,4,470971,236,0
47,119,12,3,17,55,5,470972,41,0
47,85,12,4,6,40,6,470973,266,0
47,111,12,4,9,55,6,470974,39,0
47,143,12,4,23,37,6,470975,14,0
47,189,12,4,18,15,6,470976,226,0
47,47,11,22,12,57,1,470977,51,0
47,135,12,4,17,2,6,470978,187,1427
47,43,12,5,17,13,7,470979,77,640
47,151,12,5,9,25,7,470980,8,0
47,131,12,6,10,58,1,470981,68,0
47,171,12,6,2,45,1,470982,262,0
47,29,12,7,8,40,2,470983,109,0
47,139,12,8,14,35,3,470984,181,0
47,167,12,8,7,37,3,470985,8,0
47,189,12,10,99,99,5,470986,83,0
47,189,12,12,16,20,7,470987,82,1727
47,71,12,14,16,55,2,470988,203,0
47,107,12,16,11,45,4,470989,26,0
47,49,12,17,16,52,5,470990,230,0
47,89,12,17,20,39,5,470991,5,0
47,169,12,17,13,40,5,470992,1,0
47,165,12,17,23,30,5,470993,15,0
47,25,12,18,17,50,6,470994,1,0
47,121,12,18,8,24,6,470995,78,0
47,147,12,18,4,0,6,470996,38,9997
47,65,1,11,2,54,1,470997,3,0
47,185,1,29,16,30,5,470998,97,2310
47,65,9,16,16,17,4,470999,3,0
47,97,9,27,17,0,1,471000,188,0
47,157,11,5,22,0,5,471001,8,1620
47,157,10,24,9,29,7,471003,22,1620
47,31,12,3,19,30,5,471004,69,2470
47,81,12,18,20,13,6,471005,183,370
47,145,12,22,12,25,3,471006,7,1060
47,93,12,28,21,46,2,471007,8,0
47,149,12,29,15,53,3,471008,197,1750
47,61,11,8,2,19,1,471009,3,0
47,63,11,16,22,0,2,471010,3,0
47,79,11,30,21,35,2,471011,65,0
47,75,12,1,19,40,3,471012,33,0
47,69,12,14,13,15,2,471013,89,0
47,109,12,15,21,35,3,471014,212,0
47,33,12,14,21,0,2,471015,2,0
47,149,12,20,13,37,1,471016,8,0
47,183,12,25,18,35,6,471017,181,0
47,85,12,27,24,0,1,471018,94,0
47,105,12,27,3,40,1,471019,93,0
47,79,12,29,17,10,3,471020,4,0
47,187,12,29,4,50,3,471021,165,0
47,13,12,30,4,5,4,471022,146,0
47,105,12,30,3,0,4,471023,128,0
47,171,12,24,16,0,5,471024,9,0
47,47,12,23,19,30,4,471025,82,0
47,69,12,23,3,20,4,471026,96,0
47,47,12,29,12,45,3,471027,9,0
47,157,12,25,18,50,6,471028,8,0
47,93,12,30,13,42,4,471029,5,0
47,31,12,19,14,20,7,471030,45,0
47,109,12,19,12,49,7,471031,6,0
47,189,12,20,3,45,1,471032,19,0
47,189,12,19,18,45,7,471033,87,0
47,53,12,23,9,5,4,471034,140,0
47,59,12,26,11,10,7,471035,107,0
47,59,12,26,18,21,7,471036,188,0
47,179,12,26,17,30,7,471037,19,0
47,59,12,21,5,54,2,471038,110,0
47,99,12,12,21,50,7,471039,5,0
47,189,11,10,15,26,3,471040,10,0
47,9,12,6,11,3,1,471041,170,0
47,157,1,8,4,30,5,471042,8,1620
47,13,1,8,19,33,5,471043,281,1320
47,119,3,23,23,16,2,471044,4,470
47,157,4,6,17,50,2,471045,1,1620
47,49,6,14,11,54,1,471046,6,1210
47,37,9,5,16,0,7,471047,69,1760
47,149,10,7,17,11,4,471048,108,1750
47,93,9,23,10,22,4,471049,73,1300
47,113,10,21,16,8,4,471050,71,1200
47,37,10,15,5,55,5,471051,195,1760
47,113,11,14,1,25,7,471052,6,1200
47,109,11,16,13,35,2,471053,6,2160
47,37,12,2,20,15,4,471054,28,1760
47,37,12,6,20,30,1,471055,16,1760
47,37,12,4,6,45,6,471056,167,1760
47,37,11,10,15,55,3,471057,31,1760
47,37,12,18,20,30,6,471058,69,1760
47,37,12,19,15,55,7,471059,123,1760
47,93,8,21,18,1,6,471060,114,1300
47,93,10,26,16,6,2,471061,106,0
47,157,1,28,10,45,4,471062,69,1620
47,85,2,5,99,99,5,471063,260,0
47,75,3,3,0,45,3,471064,222,0
47,39,3,4,15,15,4,471065,117,0
47,157,3,20,8,42,6,471066,13,1620
47,71,4,17,7,57,6,471067,4,2140
47,65,4,25,10,30,7,471068,18,400
47,157,5,21,0,15,5,471069,8,1620
47,115,5,27,9,10,4,471070,238,0
47,93,6,1,11,30,2,471071,38,1300
47,89,6,3,13,58,4,471072,5,0
47,125,6,15,10,45,2,471073,104,0
47,65,7,27,16,0,2,471074,3,400
47,43,7,28,99,99,3,471075,117,640
47,157,8,23,6,20,1,471076,57,1620
47,11,12,18,15,57,6,471077,47,420
47,157,12,18,1,45,6,471078,32,0
47,71,12,19,1,45,7,471079,4,2140
47,29,12,29,9,10,3,471080,64,0
47,93,8,15,2,25,7,471081,6,1300
47,145,8,25,99,99,3,471082,13,2070
47,93,9,3,15,16,5,471083,48,1300
47,93,9,10,14,48,5,471084,45,0
47,37,10,3,6,55,7,471085,125,1760
47,37,10,7,9,15,4,471086,4,1760
47,29,10,29,6,30,5,471087,95,1780
47,37,11,25,21,15,4,471088,144,1760
47,37,11,27,14,52,6,471089,2,1760
47,37,11,30,19,23,2,471090,2,1760
47,37,11,30,21,27,2,471091,39,1760
47,155,12,18,22,35,6,471092,32,0
47,29,12,19,1,8,7,471093,7,1780
47,37,12,27,8,5,1,471094,51,1760
47,145,9,28,15,25,2,471095,71,0
47,47,10,11,16,50,1,471096,2,0
47,149,11,25,10,45,4,471097,19,0
47,103,12,6,17,48,1,471098,3,0
47,167,12,31,20,53,5,471099,45,0
47,77,3,13,14,5,6,471100,123,1390
47,77,8,12,17,31,4,471101,109,1390
47,77,9,2,14,9,4,471102,134,1390
47,81,11,26,99,99,5,471103,14,370
47,165,12,30,23,48,4,471104,54,960
