STATE,COUNTY,MONTH,DAY,HOUR,MINUTE,ST_CASE,CITY
45,75,10,28,9,56,450868,1160
45,83,11,28,4,0,450869,0
45,83,11,25,12,57,450870,0
45,91,11,30,11,5,450871,0
45,91,11,23,11,5,450872,0
45,13,12,1,23,52,450873,0
45,45,12,1,18,0,450874,1040
45,59,12,1,14,55,450876,0
45,45,12,2,20,2,450877,1040
45,69,12,2,23,0,450878,0
45,31,12,3,0,23,450879,1100
45,33,12,3,18,5,450880,0
45,41,12,4,18,4,450881,0
45,79,12,4,7,45,450882,520
45,85,12,4,4,10,450883,0
45,85,12,4,4,10,450884,0
45,19,12,5,1,30,450885,410
45,83,12,5,0,15,450886,0
45,51,12,4,12,30,450887,0
45,91,12,5,4,45,450888,0
45,75,12,5,9,30,450889,0
45,21,12,6,16,55,450890,930
45,31,12,6,17,55,450891,0
45,15,12,11,6,30,450892,0
45,17,12,13,14,20,450893,0
45,17,12,13,18,15,450894,0
45,25,12,12,17,35,450895,450
45,25,12,14,15,0,450896,0
45,29,12,12,3,30,450897,0
45,31,12,7,9,15,450898,1100
45,39,12,10,18,0,450899,2180
45,41,12,11,23,32,450900,2600
45,57,12,7,17,55,450901,0
45,59,12,11,13,20,450902,0
45,77,12,11,23,45,450903,700
45,59,12,10,3,35,450904,0
45,73,12,10,11,10,450905,2710
45,79,12,8,15,30,450906,520
45,83,12,6,19,99,450907,0
45,87,12,11,21,3,450908,0
45,3,11,19,19,30,450909,0
45,3,12,16,14,30,450910,0
45,13,12,15,12,35,450911,0
45,15,12,18,0,50,450912,0
45,19,12,15,17,11,450913,410
45,19,12,17,3,19,450914,410
45,29,12,16,15,50,450915,0
45,23,11,24,15,35,450916,0
45,37,12,19,21,5,450917,0
45,45,12,17,13,5,450918,2615
45,75,12,18,1,20,450919,0
45,79,12,16,23,17,450920,520
45,91,12,18,13,35,450921,0
45,19,12,20,17,41,450922,410
45,23,12,20,21,15,450923,0
45,53,12,20,22,39,450924,0
45,25,12,22,6,55,450925,0
45,29,12,22,14,10,450926,0
45,21,12,23,18,0,450927,930
45,73,12,23,5,53,450928,0
45,23,12,24,11,49,450929,0
45,83,12,27,20,30,450930,2460
45,79,12,24,8,10,450931,520
45,13,12,25,3,55,450932,0
45,17,12,25,11,20,450933,2240
45,91,12,25,9,1,450934,500
45,15,12,27,21,20,450935,1680
45,43,12,27,17,10,450936,0
45,53,12,27,7,20,450937,0
45,19,12,28,15,31,450938,1316
45,27,12,28,15,0,450939,1620
45,63,12,28,20,25,450940,0
45,83,12,28,12,17,450941,2460
45,77,12,29,1,50,450942,700
45,79,12,29,18,40,450943,520
45,33,12,30,19,10,450944,620
45,21,12,30,19,20,450945,930
45,73,12,30,19,46,450946,0
45,29,12,31,22,5,450947,0
45,79,12,31,18,16,450948,520
45,83,11,22,18,25,450949,1200
45,79,8,18,21,42,450950,520
45,19,3,25,22,7,450951,1710
45,83,5,12,21,0,450952,0
45,15,5,26,14,22,450953,0
45,7,10,7,18,0,450954,2880
45,83,10,10,15,0,450955,0
45,45,11,11,22,55,450956,1040
45,19,11,2,16,50,450957,1805
46,121,1,1,2,15,460001,0
46,121,1,10,14,10,460002,0
46,121,1,16,1,22,460003,0
46,101,1,16,21,50,460004,0
46,101,1,22,20,10,460005,0
46,109,1,23,18,10,460006,0
46,103,1,26,0,40,460007,2250
46,55,2,2,18,15,460008,0
46,65,2,3,4,30,460009,0
46,35,3,12,11,51,460010,1850
46,11,2,3,13,35,460011,360
46,71,2,24,9,50,460012,0
46,103,2,24,17,35,460013,0
46,83,3,1,16,45,460014,0
46,121,2,28,5,55,460015,0
46,103,3,1,19,47,460016,2250
46,7,3,6,2,0,460017,0
46,31,3,17,19,5,460018,0
46,29,3,16,13,45,460019,0
46,97,3,27,0,10,460020,0
46,113,1,9,18,30,460021,0
46,129,3,28,7,0,460022,0
46,83,3,22,18,15,460023,0
46,23,4,1,23,0,460024,0
46,109,4,1,18,36,460025,0
46,109,4,1,9,40,460026,0
46,103,4,1,11,30,460027,0
46,119,4,5,13,37,460028,0
46,103,4,15,8,15,460029,0
46,103,4,20,7,2,460030,2250
46,91,5,3,10,45,460031,0
46,101,5,5,15,58,460032,0
46,81,5,5,21,58,460033,0
46,19,5,13,22,9,460034,0
46,37,6,4,17,0,460035,0
46,11,6,10,99,99,460036,0
46,9,6,11,14,13,460037,0
46,99,6,19,4,8,460038,2450
46,93,5,8,13,8,460039,0
46,11,6,23,19,13,460040,2780
46,87,7,10,5,0,460041,0
46,103,6,13,18,29,460042,2250
46,103,5,2,2,1,460043,2250
46,109,5,23,2,50,460044,0
46,103,6,3,14,56,460045,0
46,71,6,18,20,15,460046,0
46,125,6,9,15,10,460047,0
46,41,4,3,99,99,460048,0
46,63,6,25,15,0,460049,0
46,109,6,27,3,15,460050,0
46,81,6,24,17,30,460051,0
46,121,6,29,21,52,460052,0
46,47,7,4,0,8,460053,0
46,125,7,4,17,25,460054,0
46,13,7,9,16,30,460055,10
46,87,7,16,7,20,460056,0
46,37,7,17,1,0,460057,0
46,125,7,26,8,30,460058,0
46,111,7,30,15,30,460059,0
46,85,6,14,18,2,460060,0
46,7,6,18,1,0,460061,0
46,23,6,26,12,0,460062,0
46,19,7,2,12,30,460063,0
46,57,8,1,18,30,460064,0
46,57,8,3,18,0,460065,0
46,33,8,9,2,7,460066,0
46,71,8,9,13,55,460067,0
46,103,8,10,23,50,460068,0
46,99,8,10,11,11,460069,0
46,95,8,9,7,15,460070,0
46,15,8,15,15,17,460071,0
46,81,8,10,19,41,460072,740
46,81,8,23,7,45,460073,0
46,93,8,27,23,14,460074,2560
46,23,8,21,20,15,460075,0
46,87,8,4,9,30,460076,0
46,81,8,6,8,30,460077,0
46,65,9,16,9,25,460078,2160
46,59,7,29,23,30,460079,0
46,121,7,17,2,20,460080,0
46,15,8,9,14,10,460081,0
46,83,8,21,14,0,460082,0
46,101,8,25,21,37,460083,0
46,103,9,4,15,45,460084,0
46,103,9,16,6,4,460085,2250
46,99,10,2,13,30,460086,0
46,81,10,8,9,56,460087,0
46,23,8,31,12,15,460088,0
46,95,8,28,1,48,460089,0
46,53,10,18,12,30,460090,0
46,31,8,27,4,1,460091,1720
46,13,10,22,11,15,460092,0
46,113,7,6,18,42,460093,0
46,113,9,29,17,10,460094,0
46,11,9,25,14,45,460095,0
46,37,9,11,17,52,460096,2870
46,91,10,16,10,30,460097,0
46,47,9,4,5,0,460098,0
46,103,10,9,13,18,460099,2250
46,3,10,21,19,50,460100,0
46,121,9,7,17,5,460101,0
46,95,10,13,22,18,460102,0
46,135,11,1,19,5,460103,0
46,81,10,8,19,20,460104,0
46,103,10,5,1,38,460105,2250
46,31,11,3,3,25,460106,0
46,67,11,11,16,16,460107,0
46,115,11,14,17,38,460108,0
46,103,11,29,15,58,460109,2250
46,125,12,3,17,50,460110,0
46,135,11,11,16,30,460111,0
46,135,12,1,20,45,460112,0
46,99,12,14,16,50,460113,0
46,29,11,27,14,50,460114,0
46,81,11,28,3,10,460115,0
46,13,11,30,8,14,460116,10
46,11,12,9,8,12,460117,0
46,103,12,12,6,5,460118,0
46,37,12,12,12,35,460119,0
46,85,9,17,21,30,460120,0
46,137,12,6,23,40,460121,0
46,115,12,18,14,25,460122,0
46,103,12,28,21,1,460123,2250
46,99,12,29,4,57,460124,2450
46,137,8,28,9,45,460125,0
46,103,11,26,7,10,460126,0
46,41,10,26,18,49,460127,0
46,23,4,28,16,35,460128,0
46,85,10,28,9,2,460129,1687
46,113,11,7,17,10,460130,0
46,83,12,21,18,0,460131,0
46,113,12,22,16,54,460132,0
46,113,12,9,10,20,460133,0
46,13,11,25,3,30,460134,0
46,115,12,4,8,40,460135,0
46,17,2,6,11,17,460136,0
47,35,1,1,15,50,470001,0
47,105,1,2,0,53,470002,0
47,77,1,3,15,58,470003,0
47,15,1,4,23,45,470004,0
47,145,1,5,8,35,470005,0
47,27,1,6,6,45,470006,0
47,23,1,7,14,0,470007,0
47,55,1,7,6,0,470008,0
47,119,1,8,21,30,470009,0
47,49,1,9,21,15,470010,0
47,51,1,9,17,50,470011,0
47,109,1,10,14,45,470012,0
47,147,1,10,18,4,470013,2040
47,105,1,11,18,15,470014,0
47,187,1,11,17,55,470015,94
47,93,1,12,1,45,470016,0
47,43,1,13,17,50,470017,0
47,157,1,4,17,25,470018,1620
47,9,1,6,0,50,470019,0
47,37,1,4,11,55,470020,1760
47,65,1,18,8,5,470021,400
47,157,1,5,19,0,470023,0
47,165,1,5,1,15,470024,0
47,157,1,19,20,18,470025,1620
47,55,1,21,16,34,470026,1665
47,65,1,23,4,10,470027,400
47,165,1,10,0,57,470028,0
47,157,1,24,14,45,470029,1620
47,65,1,24,0,21,470030,0
47,157,1,23,19,58,470032,1620
47,153,1,15,4,11,470033,690
47,187,1,15,0,38,470034,0
47,141,1,17,15,45,470035,0
47,27,1,19,16,40,470036,0
47,31,1,19,13,50,470037,0
47,189,1,20,2,15,470038,0
47,23,1,15,18,35,470039,0
47,117,1,23,2,30,470040,0
47,97,1,2,11,43,470041,0
47,13,1,15,9,55,470042,0
47,5,2,6,19,25,470043,0
47,79,1,8,11,15,470044,0
47,109,1,9,17,35,470045,230
47,173,1,9,0,15,470046,0
47,93,1,13,20,15,470047,0
47,119,1,24,6,50,470048,0
47,119,1,20,6,30,470049,0
47,187,1,27,6,15,470050,0
47,51,1,30,7,40,470051,0
47,19,1,31,18,30,470052,0
47,59,1,31,19,0,470053,0
47,145,1,31,14,40,470054,0
47,145,2,2,20,25,470055,0
47,141,2,8,20,24,470056,1680
47,25,1,15,20,40,470057,0
47,21,1,13,12,1,470058,100
47,189,1,18,18,40,470059,0
47,25,1,19,9,10,470060,0
47,53,1,29,23,45,470061,0
47,107,1,30,8,50,470062,0
47,105,2,9,19,0,470063,0
47,129,2,10,9,0,470064,0
47,51,2,11,6,50,470065,0
47,13,2,12,8,5,470066,0
47,107,2,12,21,59,470067,0
47,113,2,12,14,45,470068,0
47,5,2,15,20,20,470069,0
47,143,2,17,22,16,470070,0
47,185,2,19,4,24,470071,0
47,63,2,20,0,18,470072,0
47,149,2,23,13,30,470073,0
47,45,1,8,23,0,470074,0
47,75,1,27,1,30,470075,0
47,75,2,16,6,25,470076,0
47,173,2,17,99,99,470077,0
47,153,3,27,19,0,470078,0
47,131,1,23,4,99,470079,0
47,155,2,16,0,43,470080,0
47,149,2,22,16,12,470081,0
47,177,2,23,13,40,470082,0
47,123,2,24,16,15,470083,0
47,125,2,25,6,33,470084,0
47,133,2,25,12,40,470085,0
47,151,2,25,16,35,470086,2064
47,113,2,25,18,49,470087,0
47,99,2,27,16,50,470088,0
47,101,3,2,15,32,470089,0
47,129,2,8,16,0,470090,0
47,93,3,2,19,25,470091,0
47,141,3,4,11,42,470092,0
47,51,3,6,20,5,470093,0
47,53,3,6,1,15,470094,0
47,77,3,6,18,50,470095,0
47,125,3,6,4,99,470096,0
47,59,1,13,7,55,470097,0
47,65,1,30,2,20,470098,400
47,93,1,29,4,15,470099,1300
47,93,1,30,16,20,470100,1300
47,65,2,1,8,35,470101,400
47,65,2,1,19,1,470102,0
47,93,1,29,23,3,470103,1300
47,45,2,6,13,10,470104,710
47,131,1,5,13,14,470105,2480
47,157,1,27,5,5,470106,1620
47,9,1,29,5,2,470107,0
47,65,1,30,1,57,470108,0
47,37,2,9,18,0,470109,1760
47,157,2,12,1,10,470110,1620
47,93,2,16,11,42,470112,1300
47,147,3,6,19,30,470113,0
47,187,3,6,8,53,470114,0
47,51,3,7,18,35,470115,0
47,103,3,7,4,30,470116,0
47,105,3,7,12,26,470117,0
47,159,3,7,4,35,470118,0
47,171,3,7,18,0,470119,0
47,71,3,10,0,45,470120,0
47,125,3,12,7,32,470121,0
47,129,3,12,18,20,470122,0
47,7,3,13,7,0,470123,0
47,81,3,14,14,99,470124,0
47,113,3,6,3,10,470125,0
47,107,2,28,18,40,470126,0
47,157,2,1,8,10,470127,0
47,121,3,7,15,55,470128,0
47,151,3,11,21,25,470129,1880
47,45,3,12,3,45,470130,0
47,51,3,18,4,0,470131,0
47,13,3,19,19,35,470132,0
47,121,3,19,0,99,470133,0
47,119,3,20,12,50,470134,1045
47,117,3,21,17,40,470135,0
47,7,3,25,12,45,470136,0
47,93,3,26,23,39,470137,0
47,113,3,10,14,30,470138,0
47,119,3,15,18,19,470139,1730
47,91,3,15,22,45,470140,1720
47,119,1,16,12,39,470141,470
47,157,1,19,8,50,470142,1620
47,157,2,7,6,10,470143,1620
47,113,2,11,6,40,470144,0
47,149,2,14,2,1,470145,1750
47,157,2,16,99,99,470146,1620
47,149,2,22,6,48,470147,1750
47,157,2,5,11,0,470148,1620
47,157,2,14,99,99,470149,1620
47,179,2,13,16,5,470150,1250
47,157,2,28,3,0,470152,1620
47,9,2,24,22,54,470153,0
47,93,2,28,11,42,470154,1300
47,73,2,12,7,30,470155,405
47,113,2,23,0,23,470156,0
47,157,2,28,3,45,470157,1620
47,93,3,9,22,40,470158,0
47,157,3,11,0,17,470159,1620
47,149,3,18,15,5,470160,0
47,31,3,16,19,36,470161,0
47,149,3,26,15,20,470162,0
47,163,3,27,21,25,470163,0
47,149,3,28,0,30,470164,0
47,31,3,31,15,38,470165,0
47,35,4,1,21,35,470166,0
47,109,4,4,12,0,470167,0
47,165,4,5,3,16,470168,1670
47,21,4,9,10,45,470169,0
47,189,4,9,20,1,470170,0
47,149,4,10,0,11,470171,730
47,113,3,14,16,33,470172,1200
47,157,3,20,4,9,470173,1620
47,143,2,5,14,6,470174,590
47,85,2,13,3,0,470175,2530
47,93,2,27,7,2,470176,0
47,11,2,27,12,47,470177,420
47,157,3,23,16,31,470178,1620
47,65,3,24,14,45,470179,400
47,37,3,6,7,3,470180,1760
47,125,3,28,23,49,470181,410
47,93,3,26,1,6,470182,1300
47,29,3,28,3,45,470183,0
47,43,4,1,20,5,470184,0
47,19,4,4,17,50,470185,0
47,29,4,6,1,45,470186,0
47,9,4,4,17,55,470187,0
47,63,4,9,7,50,470188,0
47,91,4,9,23,18,470189,0
47,93,4,9,22,35,470190,829
47,73,4,10,12,15,470191,2080
47,165,4,10,16,10,470192,0
47,171,4,10,17,30,470193,0
47,13,4,11,6,20,470194,0
47,79,4,11,20,20,470195,0
47,77,4,12,23,15,470196,0
47,1,4,14,22,0,470197,0
47,77,4,14,22,10,470198,0
47,129,4,16,6,15,470199,1830
47,165,4,16,7,8,470200,0
47,133,4,17,20,21,470201,0
47,65,3,20,19,20,470202,0
47,11,3,17,21,15,470203,420
47,125,3,31,15,38,470204,410
47,157,3,31,18,27,470205,1620
47,157,4,3,17,10,470206,1620
47,93,4,4,20,50,470207,1300
47,157,4,7,10,20,470208,1620
47,157,4,7,3,40,470209,1620
47,125,4,9,23,15,470210,410
47,93,4,7,4,38,470211,1300
47,3,2,21,0,45,470212,0
47,131,3,23,10,50,470213,0
47,189,4,7,16,0,470214,0
47,189,4,11,17,25,470215,0
47,173,3,31,21,40,470216,0
47,107,4,14,23,10,470218,0
47,9,4,16,15,5,470219,0
47,189,4,16,22,45,470220,0
47,101,4,17,15,30,470221,0
47,125,4,17,20,0,470222,0
47,165,4,17,19,45,470223,0
47,177,4,17,17,50,470224,0
47,189,4,19,20,40,470225,0
47,113,4,20,20,50,470226,0
47,181,4,20,14,55,470227,0
47,3,4,25,23,38,470228,0
47,3,3,13,15,50,470229,0
47,11,4,9,22,53,470230,387
47,65,4,10,4,34,470231,0
47,173,3,13,9,36,470232,0
47,167,4,4,15,11,470233,520
47,63,4,5,22,17,470234,1700
47,157,4,9,12,25,470235,1620
47,37,4,17,18,25,470236,1760
47,65,4,16,16,48,470237,0
47,157,3,10,10,0,470238,0
47,93,4,19,8,17,470239,0
47,93,4,26,17,6,470240,0
47,93,4,28,14,15,470241,0
47,63,5,1,17,43,470242,1700
47,93,3,28,18,12,470243,1300
47,9,5,6,20,2,470244,30
47,57,3,4,17,45,470245,0
47,97,3,30,16,0,470246,1040
47,165,3,30,7,43,470247,0
47,69,4,4,23,35,470248,0
47,89,4,13,2,99,470249,0
47,89,4,5,22,30,470250,0
47,89,4,19,2,50,470251,0
47,63,4,24,15,55,470252,0
47,89,4,25,12,55,470253,0
47,149,4,26,8,28,470254,1750
47,39,4,28,19,50,470255,0
47,63,4,28,5,25,470256,0
47,29,4,3,10,14,470257,0
47,93,4,6,16,0,470258,0
47,47,4,29,1,30,470259,0
47,189,4,28,13,58,470260,0
47,115,4,30,12,0,470261,0
47,177,5,1,4,20,470262,0
47,111,5,2,22,15,470263,0
47,19,5,3,7,10,470264,2063
47,109,5,4,9,20,470265,0
47,103,5,5,7,35,470266,0
47,19,5,6,16,30,470267,1050
47,57,5,6,15,46,470268,0
47,141,5,8,2,30,470269,0
47,41,5,10,16,45,470270,0
47,115,5,10,23,27,470271,2590
47,139,5,10,23,50,470272,0
47,17,5,11,22,45,470273,0
47,77,5,10,21,57,470274,0
47,29,4,24,14,50,470275,0
47,163,5,13,20,10,470276,0
47,35,5,14,13,5,470277,0
47,61,5,15,20,50,470278,0
47,141,5,15,14,32,470279,0
47,1,5,16,18,15,470280,0
47,41,5,16,15,20,470281,0
47,59,5,16,0,10,470282,0
47,59,5,16,18,15,470283,0
47,1,5,16,10,35,470284,1820
47,135,5,19,23,38,470285,0
47,77,5,20,8,45,470286,0
47,93,5,21,3,20,470287,0
47,189,5,27,15,15,470288,0
47,89,5,18,7,45,470289,0
47,143,5,1,21,16,470290,0
47,157,3,25,14,17,470291,1620
47,37,1,9,17,20,470292,1760
47,37,4,3,2,50,470293,1760
47,37,1,27,14,20,470294,1760
47,37,3,3,18,55,470295,1760
47,37,3,28,2,55,470296,1760
47,37,3,24,20,25,470297,1760
47,37,4,4,3,30,470298,1760
47,37,4,8,13,35,470299,1760
47,37,3,28,18,15,470300,1760
47,35,4,14,9,40,470301,0
47,93,5,7,19,3,470303,0
47,179,5,9,4,45,470304,1250
47,163,5,13,6,10,470305,290
47,65,5,9,0,2,470306,0
47,93,5,12,11,26,470307,1300
47,37,5,13,11,35,470308,1760
47,19,5,15,13,18,470309,760
47,65,5,15,17,21,470310,400
47,93,5,15,2,45,470311,1300
47,33,2,28,20,30,470312,0
47,45,3,3,1,0,470313,0
47,97,3,15,21,40,470314,0
47,131,3,25,19,40,470315,0
47,125,3,26,1,48,470316,0
47,71,4,5,11,10,470317,0
47,71,4,12,18,5,470318,0
47,19,4,18,19,40,470319,0
47,113,4,25,4,30,470320,0
47,157,5,19,0,16,470321,1620
47,37,5,20,18,15,470322,1760
47,157,5,24,17,5,470323,1620
47,163,5,24,20,55,470324,1280
47,37,5,25,23,30,470325,1760
47,147,5,25,0,58,470326,2340
47,37,5,29,20,25,470327,1760
47,65,5,22,17,17,470328,0
47,37,1,18,2,0,470329,1760
47,37,3,2,22,55,470330,1760
47,37,3,11,18,14,470331,1760
47,37,4,4,6,40,470332,1760
47,93,5,16,21,8,470333,0
47,123,3,8,18,54,470334,2369
47,97,4,3,20,20,470335,0
47,47,4,23,1,40,470336,0
47,47,5,1,15,8,470337,0
47,75,5,2,22,0,470338,0
47,75,5,5,20,45,470339,0
47,77,5,8,11,51,470340,2150
47,97,5,8,23,36,470341,0
47,91,5,15,12,40,470342,0
47,99,5,22,9,0,470343,0
47,7,5,23,21,30,470344,0
47,29,5,23,99,99,470345,0
47,41,5,23,16,0,470346,0
47,1,5,18,13,40,470347,0
47,105,5,24,8,5,470348,0
47,39,5,25,21,20,470349,0
47,71,5,26,12,35,470350,0
47,79,5,27,7,15,470351,0
47,83,5,27,18,30,470352,0
47,179,5,27,7,16,470353,1260
47,65,5,12,18,15,470354,2260
47,65,5,18,15,30,470355,2260
47,65,5,24,2,3,470356,2260
47,125,5,27,13,10,470357,410
47,37,5,29,13,1,470358,1760
47,65,5,29,0,33,470359,400
47,37,6,4,15,45,470360,960
47,157,6,5,3,10,470361,1620
47,157,6,6,19,31,470362,1620
47,163,6,7,6,41,470363,1280
47,65,6,7,18,8,470364,0
47,37,6,8,14,30,470365,1760
47,163,5,4,18,40,470366,1280
47,163,6,8,22,0,470368,1280
47,157,5,27,17,50,470369,1620
47,65,6,12,23,35,470370,400
47,93,5,25,12,0,470371,1300
47,157,4,22,12,0,470372,0
47,165,4,29,11,55,470373,890
47,155,5,3,23,38,470374,0
47,77,5,29,2,57,470375,0
47,125,5,29,22,45,470376,0
47,135,5,30,11,35,470377,0
47,89,5,25,17,43,470378,0
47,35,5,31,23,30,470379,0
47,151,6,1,21,45,470380,2603
47,93,6,3,6,40,470381,0
47,113,6,3,6,12,470382,0
47,125,6,4,13,45,470383,0
47,141,6,5,0,15,470384,0
47,93,5,27,16,20,470385,0
47,123,5,27,16,32,470386,0
47,149,6,8,5,50,470387,0
47,29,3,9,9,5,470389,0
47,69,5,14,18,52,470390,0
47,47,5,15,0,25,470391,1957
47,9,5,23,6,50,470392,0
47,97,5,26,18,14,470393,0
47,45,5,27,23,10,470394,0
47,93,5,29,23,31,470395,0
47,101,6,4,23,25,470396,0
47,31,6,5,17,50,470397,0
47,89,6,6,18,30,470398,0
47,87,6,8,19,40,470399,0
47,63,6,9,8,10,470400,0
47,129,6,9,8,18,470401,0
47,3,6,10,18,50,470402,0
47,101,6,10,17,50,470403,0
47,9,6,11,16,10,470404,0
47,129,6,11,21,5,470405,0
47,189,6,11,21,15,470406,1727
47,93,3,1,13,37,470407,1300
47,61,3,5,11,55,470408,0
47,93,3,14,2,15,470409,1300
47,149,3,21,7,56,470410,2250
47,5,4,1,17,51,470411,330
47,53,3,17,21,55,470412,2100
47,35,3,24,10,51,470413,540
47,113,4,28,15,51,470414,1200
47,37,5,3,21,26,470415,960
47,115,4,5,18,10,470416,2300
47,113,6,2,22,0,470417,1200
47,157,6,13,22,5,470418,1620
47,157,6,14,23,45,470419,1620
47,157,6,15,22,55,470420,1620
47,73,6,17,19,20,470421,2080
47,157,6,18,14,10,470422,1620
47,179,6,18,23,58,470423,0
47,157,6,20,15,11,470424,1620
47,157,6,20,19,40,470425,1620
47,37,6,25,16,30,470426,1760
47,29,6,12,22,35,470427,0
47,99,6,12,5,5,470428,0
47,123,6,12,13,0,470429,0
47,147,6,12,4,27,470430,1888
47,189,6,12,5,39,470431,0
47,111,6,13,17,40,470432,0
47,73,6,10,21,4,470433,0
47,19,6,14,17,50,470434,0
47,55,6,14,8,15,470435,849
47,145,6,14,12,55,470436,0
47,133,6,7,10,50,470437,0
47,59,6,17,13,45,470438,0
47,59,6,17,22,11,470439,0
47,165,6,17,18,7,470440,0
47,55,6,19,7,0,470442,0
47,115,6,19,1,0,470443,0
47,119,6,19,4,15,470444,0
47,159,6,19,0,28,470445,0
47,99,6,25,16,30,470446,1450
47,37,6,26,17,31,470447,1760
47,157,6,26,0,40,470448,1620
47,93,6,26,17,28,470449,1300
47,37,7,2,99,99,470450,1760
47,93,7,3,21,12,470451,1300
47,93,7,4,23,42,470452,1300
47,37,6,13,18,40,470453,1760
47,37,6,22,21,27,470454,1760
47,9,6,24,13,54,470455,30
47,37,6,26,23,18,470456,1760
47,93,5,12,1,36,470457,0
47,89,6,12,20,30,470458,0
47,63,6,15,18,15,470459,1700
47,65,6,29,12,25,470460,400
47,187,6,7,20,30,470461,272
47,157,6,20,14,5,470462,0
47,157,6,26,16,34,470463,1620
47,115,6,18,14,30,470464,1272
47,73,6,20,23,0,470465,2368
47,81,6,22,8,25,470466,0
47,105,6,22,10,10,470467,0
47,189,6,22,11,40,470468,1360
47,111,6,23,17,20,470469,0
47,189,6,24,20,8,470470,1360
47,43,6,23,99,99,470471,0
47,147,6,25,0,35,470472,0
47,137,6,27,16,30,470473,0
47,79,6,28,99,99,470474,0
47,141,6,15,17,20,470475,0
47,109,5,9,0,25,470476,0
47,57,5,14,18,45,470477,0
47,31,5,17,0,5,470478,0
47,47,6,14,15,48,470479,0
47,47,6,17,20,40,470480,1108
47,75,6,17,6,35,470481,0
47,167,6,18,14,19,470482,0
47,3,6,26,14,30,470483,0
47,165,7,2,7,0,470484,0
47,77,7,3,17,20,470485,0
47,51,7,13,22,24,470486,0
47,45,5,28,12,41,470487,841
47,57,4,23,22,30,470488,0
47,115,5,30,17,50,470489,0
47,71,6,16,0,15,470490,0
47,127,6,23,7,20,470491,1470
47,81,6,25,99,99,470492,0
47,5,7,15,99,99,470493,0
47,119,7,15,13,45,470494,0
47,171,7,17,8,25,470495,0
47,183,7,21,3,40,470496,0
47,129,7,22,22,30,470497,0
47,35,7,17,19,30,470498,0
47,109,7,31,5,45,470499,0
47,107,8,1,4,34,470500,0
47,85,8,5,6,25,470501,0
47,107,8,6,14,20,470502,0
47,151,8,7,19,30,470503,0
47,129,8,10,7,0,470504,0
47,163,7,26,22,25,470505,0
47,37,3,20,14,50,470506,1760
47,37,4,19,12,13,470507,1760
47,37,4,30,14,8,470508,1760
47,37,5,1,5,12,470509,1760
47,11,6,3,0,35,470510,420
47,31,6,22,20,41,470511,2470
47,135,7,3,12,15,470512,1427
47,37,7,1,8,30,470513,1760
47,65,7,8,23,15,470514,0
47,125,7,8,8,10,470515,410
47,37,7,11,14,11,470516,1760
47,149,7,12,20,0,470517,2250
47,179,7,12,10,44,470518,1250
47,163,7,12,13,24,470519,290
47,93,7,12,11,40,470520,1300
47,155,6,20,1,25,470521,2170
47,155,7,12,12,49,470522,2170
47,93,7,14,12,48,470523,0
47,37,7,13,12,6,470524,1760
47,163,7,19,0,15,470525,1280
47,93,2,16,12,37,470526,829
47,141,2,23,17,45,470527,0
47,157,2,6,19,15,470528,1620
47,179,5,23,16,10,470529,1250
47,155,5,30,1,21,470530,0
47,163,6,9,16,35,470531,1280
47,37,6,10,7,55,470532,1760
47,149,6,22,14,39,470533,1750
47,155,7,6,22,6,470534,2170
47,93,7,18,16,17,470535,0
47,65,7,16,19,56,470536,400
47,93,7,18,22,29,470537,1300
47,37,2,14,16,28,470538,1760
47,37,4,19,15,30,470539,1760
47,37,7,7,8,46,470540,1760
47,9,7,10,1,1,470541,30
47,157,6,28,0,40,470542,0
47,157,7,13,0,25,470543,0
47,157,6,29,3,0,470544,1620
47,157,7,8,0,40,470545,1620
47,157,8,2,13,10,470546,1620
47,179,8,2,2,28,470547,1250
47,37,8,15,9,12,470548,1760
47,157,7,21,0,25,470549,0
47,157,7,22,14,50,470550,1620
47,157,7,25,5,45,470552,1620
47,157,7,31,14,55,470553,1620
47,179,8,19,13,5,470554,1250
47,179,8,21,21,45,470555,1250
47,37,8,21,0,30,470556,1760
47,65,8,19,23,55,470557,0
47,157,1,16,9,15,470558,1620
47,149,7,19,15,26,470559,1345
47,187,7,30,0,40,470560,833
47,1,8,2,19,35,470561,0
47,157,8,10,13,45,470562,1620
47,189,8,12,19,50,470563,1360
47,73,5,14,7,15,470564,0
47,47,5,28,14,10,470565,1330
47,119,5,31,4,48,470566,0
47,69,6,20,21,15,470567,0
47,155,6,20,23,30,470568,0
47,33,6,26,14,38,470569,0
47,119,6,28,20,55,470570,0
47,59,6,30,15,55,470571,0
47,93,6,30,14,0,470572,0
47,155,6,30,0,45,470573,0
47,173,6,30,14,99,470574,0
47,47,7,4,22,48,470575,0
47,47,7,7,13,20,470576,0
47,45,7,16,21,40,470577,0
47,69,7,17,21,50,470578,0
47,157,8,10,18,25,470579,0
47,173,8,10,13,99,470580,0
47,47,8,17,15,55,470581,0
47,81,8,19,18,30,470582,0
47,85,8,31,12,50,470583,0
47,17,6,30,15,45,470584,0
47,93,7,2,12,50,470585,0
47,13,7,28,6,30,470586,0
47,179,7,22,17,45,470587,0
47,157,5,27,17,52,470588,1620
47,41,7,4,23,28,470589,0
47,187,7,12,15,5,470590,850
47,1,8,14,22,5,470591,0
47,69,8,22,5,0,470592,0
47,123,9,3,17,45,470593,0
