STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,6,13,2,2,5,10393,33.61938611,-85.62440833
1,6,1,13,10,7,10394,33.12645556,-87.48406667
1,6,16,1,40,1,10395,34.04432778,-85.46215278
1,6,22,0,1,7,10396,33.58681667,-85.85252222
1,6,11,12,30,3,10397,,
1,6,14,15,30,6,10398,34.31492778,-86.07987778
1,6,17,14,52,2,10399,31.16327778,-87.36758611
1,6,23,20,35,1,10400,34.50225,-86.2881
1,6,19,22,0,4,10401,33.52352778,-87.11911944
1,6,23,0,2,1,10402,33.17079444,-87.55159444
1,6,28,11,55,6,10403,32.07044444,-85.67507222
1,6,21,18,10,6,10404,33.767925,-85.89279167
1,6,25,9,10,3,10405,30.64569722,-88.28363333
1,6,4,16,25,3,10406,33.33882222,-86.99705833
1,6,6,13,35,5,10407,34.19375278,-86.93970556
1,6,15,20,2,7,10408,34.60607778,-87.16029167
1,6,29,21,50,7,10409,34.03138889,-87.05711111
1,6,14,2,25,6,10410,33.57236944,-86.49215
1,6,16,2,40,1,10411,34.97377778,-87.67039444
1,6,12,15,10,4,10412,33.37212222,-86.66459722
1,6,16,9,45,1,10414,30.37225833,-88.11011389
1,6,13,12,10,5,10415,34.30216389,-86.686025
1,6,23,19,0,1,10416,33.56954167,-86.50205
1,6,14,13,45,6,10417,31.44717222,-88.16894444
1,6,18,19,0,3,10418,30.69899444,-87.884775
1,6,22,9,45,7,10419,34.05517778,-86.86614722
1,6,27,16,5,5,10420,33.73471389,-86.05114722
1,6,30,15,30,1,10421,34.70784444,-86.796625
1,6,8,2,5,7,10422,32.80108889,-86.57963611
1,6,15,1,45,7,10423,32.38269722,-86.24674167
1,6,10,9,4,2,10424,33.13823056,-85.35526667
1,6,16,20,40,1,10425,30.5082,-88.34772778
1,6,8,12,3,7,10426,33.44393611,-86.99054722
1,6,19,12,30,4,10427,33.51165556,-86.87618333
1,6,29,16,54,7,10428,34.51284722,-87.71715833
1,6,23,16,40,1,10429,32.90766389,-85.19355278
1,6,29,3,20,7,10430,32.45772222,-85.07775
1,6,27,19,5,5,10431,31.69171667,-86.00265278
1,6,6,18,0,5,10432,30.75842778,-88.12165278
1,6,29,0,1,7,10433,33.48081944,-87.06733333
1,6,29,8,15,7,10434,34.21223611,-86.64906111
1,6,21,18,35,6,10435,,
1,6,29,8,21,7,10436,33.49751111,-86.90211944
1,6,28,16,52,6,10437,34.51763056,-85.692025
1,6,22,13,35,7,10438,33.64251667,-85.51273056
1,6,17,8,28,2,10439,33.56366389,-86.49719444
1,6,24,6,30,2,10440,30.47423333,-88.233725
1,6,22,17,45,7,10441,,
1,7,8,6,55,2,10442,,
1,7,29,8,0,2,10443,33.17141944,-87.52084444
1,7,13,21,40,7,10444,32.43441389,-87.06374167
1,7,17,11,50,4,10445,34.24313333,-86.957925
1,7,30,16,20,3,10446,33.99094722,-87.22805833
1,7,1,12,20,2,10447,32.43722778,-86.6225
1,7,21,19,15,1,10448,34.07179444,-86.11746389
1,7,27,11,40,7,10449,30.49423056,-87.75093611
1,7,1,20,17,2,10450,32.90575556,-85.90560556
1,7,1,7,37,2,10451,30.83548611,-88.06858611
1,7,3,2,55,4,10452,33.65161111,-85.41795833
1,7,2,6,30,3,10453,,
1,7,16,9,0,3,10454,31.14311111,-87.40991944
1,7,27,18,10,7,10455,31.13991111,-88.06654444
1,7,1,19,20,2,10456,34.5645,-87.22719722
1,7,8,22,15,2,10457,33.81361389,-86.824925
1,7,11,16,11,5,10458,32.15493611,-85.05823889
1,7,28,11,45,1,10459,33.77124444,-86.45788333
1,7,5,13,10,6,10460,33.70348889,-87.08352222
1,7,8,1,50,2,10461,31.76291389,-86.70184444
1,7,7,23,40,1,10462,34.05516111,-86.04008611
1,7,30,18,10,3,10463,31.5123,-86.71839167
1,7,8,20,25,2,10464,33.31467778,-85.43198889
1,7,10,14,32,4,10465,34.6634,-85.59874722
1,7,11,18,25,5,10466,,
1,7,4,10,25,5,10467,31.72008889,-85.26762222
1,7,16,13,58,3,10468,31.77428333,-87.71580833
1,7,20,3,45,7,10469,30.40641111,-87.78908611
1,7,10,1,50,4,10470,34.97852778,-86.87989167
1,7,8,20,41,2,10471,32.50671111,-85.00135278
1,7,21,1,23,1,10472,30.57528056,-87.41684444
1,7,13,4,49,7,10473,32.65337778,-86.49833889
1,7,4,19,15,5,10474,31.24312222,-85.57035833
1,7,12,15,10,6,10475,31.51720556,-85.70953611
1,7,20,3,35,7,10476,33.57830556,-86.46758889
1,7,13,23,45,7,10477,34.58601389,-87.70422778
1,7,13,20,15,7,10478,34.44661389,-87.92503889
1,7,20,16,45,7,10479,33.98590278,-86.97383333
1,7,5,21,5,6,10480,33.59156944,-86.12912222
1,7,24,20,20,4,10481,34.72325278,-87.81722222
1,7,27,19,5,7,10482,32.95990278,-86.777175
1,7,13,13,50,7,10483,34.36355833,-85.60935833
1,7,11,9,26,5,10484,33.41574444,-86.66716111
1,7,13,0,45,7,10485,30.56017222,-88.20104167
1,7,1,13,25,2,10486,33.09106944,-86.73761944
1,7,21,17,15,1,10487,33.95009167,-87.32866944
1,7,9,15,15,3,10488,34.09144722,-86.83729167
1,7,26,21,9,6,10489,34.01478333,-86.71475556
1,7,16,21,10,3,10490,30.26250833,-87.61674722
1,7,19,21,25,6,10491,30.29443056,-87.55876944
1,7,13,11,0,7,10492,34.97055278,-87.52220833
1,7,28,22,35,1,10493,33.51380278,-87.23437222
1,7,4,13,25,5,10494,33.50441111,-85.65690278
1,7,15,2,50,2,10495,33.05122222,-86.08330833
1,7,23,20,25,3,10496,31.81848611,-85.99341111
1,7,22,12,50,2,10497,32.95873333,-86.74112222
1,7,15,1,40,2,10498,33.30870556,-86.90402222
1,7,25,21,36,5,10499,34.71103056,-86.59043333
1,7,20,1,38,7,10500,30.692475,-88.07298611
1,7,26,23,13,6,10501,32.36294722,-85.03341389
1,7,18,14,20,5,10502,33.00588333,-87.76351944
1,7,19,22,24,6,10503,32.23946667,-86.74858889
1,7,28,18,50,1,10504,32.41766111,-85.04050833
1,7,20,15,35,7,10505,34.28061111,-86.90138056
1,7,24,14,10,4,10506,32.78125833,-85.24931111
1,7,7,16,2,1,10507,31.39409444,-87.02767222
